Language,Question,Response,Count,Percentage
KO # Korean,Which place best symbolizes growth and vitality?,river,1,0.69
KO # Korean,Which place best symbolizes tranquility and reflection?,lake,2,1.39
KO # Korean,Which place best symbolizes tranquility and reflection?,valley,1,0.69
KO # Korean,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
KO # Korean,Which plant best symbolizes simplicity and humility?,grass,3,2.08
KO # Korean,Which relationship best symbolizes leadership and guidance?,father,3,2.08
KO # Korean,Which relationship best symbolizes loyalty and trust?,brother,3,2.08
KO # Korean,Which role best represents creativity and self-expression?,artist,3,2.08
KO # Korean,Which time period best represents urgency and immediacy?,second,3,2.08
LV # Latvian,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,3,2.08
LV # Latvian,Choose the artifact most suitable as a symbol of heritage.,carpet,2,1.39
LV # Latvian,Choose the artifact most suitable as a symbol of heritage.,coin,1,0.69
LV # Latvian,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
LV # Latvian,Choose the food most symbolic of health and freshness.,apple,3,2.08
LV # Latvian,Choose the natural event that most strongly conveys renewal.,rain,1,0.69
LV # Latvian,Choose the natural event that most strongly conveys renewal.,rainbow,2,1.39
LV # Latvian,Choose the object best symbolizing knowledge and insight.,book,3,2.08
LV # Latvian,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
LV # Latvian,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
LV # Latvian,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
LV # Latvian,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
LV # Latvian,Pick the artifact most associated with artistic expression.,painting,3,2.08
LV # Latvian,Pick the food item most associated with abundance and prosperity.,beef,1,0.69
LV # Latvian,Pick the food item most associated with abundance and prosperity.,egg,1,0.69
LV # Latvian,Pick the food item most associated with abundance and prosperity.,fish,1,0.69
LV # Latvian,Pick the object most associated with defense and protection.,lock,1,0.69
LV # Latvian,Pick the object most associated with defense and protection.,sword,2,1.39
LV # Latvian,Pick the place most strongly associated with isolation and introspection.,forest,1,0.69
LV # Latvian,Pick the place most strongly associated with isolation and introspection.,island,2,1.39
LV # Latvian,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
LV # Latvian,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
LV # Latvian,Select the animal most representing strength and endurance.,elephant,3,2.08
LV # Latvian,Select the artifact most likely to evoke historical pride.,flag,3,2.08
LV # Latvian,Select the concept best symbolizing openness and exploration.,outside,2,1.39
LV # Latvian,Select the concept best symbolizing openness and exploration.,west,1,0.69
LV # Latvian,Select the concept most associated with rest and tranquility.,evening,1,0.69
LV # Latvian,Select the concept most associated with rest and tranquility.,night,2,1.39
LV # Latvian,Select the concept most likely to motivate change in society.,Justice,1,0.69
LV # Latvian,Select the concept most likely to motivate change in society.,freedom,2,1.39
LV # Latvian,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
LV # Latvian,Select the location most representative of challenge and adventure.,mountain,3,2.08
LV # Latvian,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
LV # Latvian,Select the plant most associated with nourishment and growth.,potato,3,2.08
LV # Latvian,Select the role most symbolic of discipline and strength.,soldier,3,2.08
LV # Latvian,Which animal best symbolizes grace and beauty?,dolphin,1,0.69
LV # Latvian,Which animal best symbolizes grace and beauty?,peacock,2,1.39
LV # Latvian,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
LV # Latvian,Which concept best represents ultimate human aspiration?,wisdom,3,2.08
LV # Latvian,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
LV # Latvian,Which concept best symbolizes resilience?,courage,3,2.08
LV # Latvian,Which direction best symbolizes progress and optimism?,east,2,1.39
LV # Latvian,Which direction best symbolizes progress and optimism?,front,1,0.69
LV # Latvian,Which direction most strongly conveys authority and dominance?,above,3,2.08
LV # Latvian,Which food best represents comfort and tradition?,bread,3,2.08
LV # Latvian,Which food most embodies simplicity and universality?,bread,3,2.08
LV # Latvian,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
LV # Latvian,Which idea feels most essential for societal harmony?,Justice,1,0.69
LV # Latvian,Which idea feels most essential for societal harmony?,honesty,1,0.69
LV # Latvian,Which idea feels most essential for societal harmony?,justice,1,0.69
LV # Latvian,Which item best represents cultural identity?,flag,3,2.08
LV # Latvian,Which item best symbolizes mystery and exploration?,moon,3,2.08
LV # Latvian,Which phenomenon best symbolizes unpredictability?,Lightning,1,0.69
LV # Latvian,Which phenomenon best symbolizes unpredictability?,lightning,2,1.39
LV # Latvian,Which phenomenon feels most powerful and awe-inspiring?,Volcano,1,0.69
LV # Latvian,Which phenomenon feels most powerful and awe-inspiring?,thunder,2,1.39
LV # Latvian,Which place best symbolizes growth and vitality?,forest,3,2.08
LV # Latvian,Which place best symbolizes tranquility and reflection?,lake,3,2.08
LV # Latvian,Which plant best symbolizes resilience and toughness?,cactus,1,0.69
LV # Latvian,Which plant best symbolizes resilience and toughness?,potato,2,1.39
LV # Latvian,Which plant best symbolizes simplicity and humility?,grass,3,2.08
LV # Latvian,Which relationship best symbolizes leadership and guidance?,father,3,2.08
LV # Latvian,Which relationship best symbolizes loyalty and trust?,brother,2,1.39
LV # Latvian,Which relationship best symbolizes loyalty and trust?,friend,1,0.69
LV # Latvian,Which role best represents creativity and self-expression?,artist,2,1.39
LV # Latvian,Which role best represents creativity and self-expression?,writer,1,0.69
LV # Latvian,Which time period best represents urgency and immediacy?,second,3,2.08
PL # Polish,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,3,2.08
PL # Polish,Choose the artifact most suitable as a symbol of heritage.,bell,1,0.69
PL # Polish,Choose the artifact most suitable as a symbol of heritage.,coin,1,0.69
PL # Polish,Choose the artifact most suitable as a symbol of heritage.,dzwon,1,0.69
PL # Polish,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
PL # Polish,Choose the food most symbolic of health and freshness.,apple,3,2.08
PL # Polish,Choose the natural event that most strongly conveys renewal.,rain,2,1.39
PL # Polish,Choose the natural event that most strongly conveys renewal.,rainbow,1,0.69
PL # Polish,Choose the object best symbolizing knowledge and insight.,book,3,2.08
PL # Polish,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
PL # Polish,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
PL # Polish,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
PL # Polish,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
PL # Polish,Pick the artifact most associated with artistic expression.,painting,3,2.08
PL # Polish,Pick the food item most associated with abundance and prosperity.,egg,2,1.39
PL # Polish,Pick the food item most associated with abundance and prosperity.,fish,1,0.69
PL # Polish,Pick the object most associated with defense and protection.,lock,1,0.69
PL # Polish,Pick the object most associated with defense and protection.,sword,2,1.39
PL # Polish,Pick the place most strongly associated with isolation and introspection.,forest,1,0.69
PL # Polish,Pick the place most strongly associated with isolation and introspection.,island,2,1.39
PL # Polish,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
PL # Polish,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
PL # Polish,Select the animal most representing strength and endurance.,elephant,3,2.08
PL # Polish,Select the artifact most likely to evoke historical pride.,flag,3,2.08
PL # Polish,Select the concept best symbolizing openness and exploration.,outside,2,1.39
PL # Polish,Select the concept best symbolizing openness and exploration.,west,1,0.69
PL # Polish,Select the concept most associated with rest and tranquility.,evening,1,0.69
PL # Polish,Select the concept most associated with rest and tranquility.,night,2,1.39
PL # Polish,Select the concept most likely to motivate change in society.,freedom,3,2.08
PL # Polish,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
PL # Polish,Select the location most representative of challenge and adventure.,mountain,3,2.08
PL # Polish,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
PL # Polish,Select the plant most associated with nourishment and growth.,potato,3,2.08
PL # Polish,Select the role most symbolic of discipline and strength.,soldier,3,2.08
PL # Polish,Which animal best symbolizes grace and beauty?,dolphin,1,0.69
PL # Polish,Which animal best symbolizes grace and beauty?,peacock,2,1.39
PL # Polish,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
PL # Polish,Which concept best represents ultimate human aspiration?,love,1,0.69
PL # Polish,Which concept best represents ultimate human aspiration?,wisdom,2,1.39
PL # Polish,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
PL # Polish,Which concept best symbolizes resilience?,courage,3,2.08
PL # Polish,Which direction best symbolizes progress and optimism?,east,1,0.69
PL # Polish,Which direction best symbolizes progress and optimism?,front,2,1.39
PL # Polish,Which direction most strongly conveys authority and dominance?,above,3,2.08
PL # Polish,Which food best represents comfort and tradition?,soup,3,2.08
PL # Polish,Which food most embodies simplicity and universality?,bread,3,2.08
PL # Polish,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
PL # Polish,Which idea feels most essential for societal harmony?,honesty,1,0.69
PL # Polish,Which idea feels most essential for societal harmony?,justice,2,1.39
PL # Polish,Which item best represents cultural identity?,flag,3,2.08
PL # Polish,Which item best symbolizes mystery and exploration?,moon,3,2.08
PL # Polish,Which phenomenon best symbolizes unpredictability?,lightning,3,2.08
PL # Polish,Which phenomenon feels most powerful and awe-inspiring?,volcano,3,2.08
PL # Polish,Which place best symbolizes growth and vitality?,forest,3,2.08
PL # Polish,Which place best symbolizes tranquility and reflection?,lake,3,2.08
PL # Polish,Which plant best symbolizes resilience and toughness?,cactus,1,0.69
PL # Polish,Which plant best symbolizes resilience and toughness?,potato,2,1.39
PL # Polish,Which plant best symbolizes simplicity and humility?,grass,3,2.08
PL # Polish,Which relationship best symbolizes leadership and guidance?,father,2,1.39
PL # Polish,Which relationship best symbolizes leadership and guidance?,leader,1,0.69
PL # Polish,Which relationship best symbolizes loyalty and trust?,brat,1,0.69
PL # Polish,Which relationship best symbolizes loyalty and trust?,brother,2,1.39
PL # Polish,Which role best represents creativity and self-expression?,artist,3,2.08
PL # Polish,Which time period best represents urgency and immediacy?,second,3,2.08
PS # Pashto,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,1,0.69
PS # Pashto,Choose the animal most strongly linked with intelligence and adaptability.,monkey,2,1.39
PS # Pashto,Choose the artifact most suitable as a symbol of heritage.,carpet,3,2.08
PS # Pashto,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
PS # Pashto,Choose the food most symbolic of health and freshness.,apple,3,2.08
PS # Pashto,Choose the natural event that most strongly conveys renewal.,rain,3,2.08
PS # Pashto,Choose the object best symbolizing knowledge and insight.,book,3,2.08
PS # Pashto,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
PS # Pashto,Choose the relationship most strongly representing rivalry and competition.,enemy,1,0.69
PS # Pashto,Choose the relationship most strongly representing rivalry and competition.,rival,2,1.39
PS # Pashto,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
PS # Pashto,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
PS # Pashto,Pick the artifact most associated with artistic expression.,painting,3,2.08
PS # Pashto,Pick the food item most associated with abundance and prosperity.,beef,3,2.08
PS # Pashto,Pick the object most associated with defense and protection.,lock,1,0.69
PS # Pashto,Pick the object most associated with defense and protection.,sword,2,1.39
PS # Pashto,Pick the place most strongly associated with isolation and introspection.,desert,3,2.08
PS # Pashto,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
PS # Pashto,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
PS # Pashto,Select the animal most representing strength and endurance.,elephant,3,2.08
PS # Pashto,Select the artifact most likely to evoke historical pride.,flag,3,2.08
PS # Pashto,Select the concept best symbolizing openness and exploration.,outside,2,1.39
PS # Pashto,Select the concept best symbolizing openness and exploration.,west,1,0.69
PS # Pashto,Select the concept most associated with rest and tranquility.,evening,1,0.69
PS # Pashto,Select the concept most associated with rest and tranquility.,night,2,1.39
PS # Pashto,Select the concept most likely to motivate change in society.,freedom,3,2.08
PS # Pashto,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
PS # Pashto,Select the location most representative of challenge and adventure.,mountain,3,2.08
PS # Pashto,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
PS # Pashto,Select the plant most associated with nourishment and growth.,potato,3,2.08
PS # Pashto,Select the role most symbolic of discipline and strength.,soldier,3,2.08
PS # Pashto,Which animal best symbolizes grace and beauty?,peacock,3,2.08
PS # Pashto,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
PS # Pashto,Which concept best represents ultimate human aspiration?,peace,1,0.69
PS # Pashto,Which concept best represents ultimate human aspiration?,wisdom,2,1.39
PS # Pashto,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
PS # Pashto,Which concept best symbolizes resilience?,courage,3,2.08
PS # Pashto,Which direction best symbolizes progress and optimism?,east,3,2.08
PS # Pashto,Which direction most strongly conveys authority and dominance?,above,3,2.08
PS # Pashto,Which food best represents comfort and tradition?,bread,3,2.08
PS # Pashto,Which food most embodies simplicity and universality?,bread,2,1.39
PS # Pashto,Which food most embodies simplicity and universality?,rice,1,0.69
PS # Pashto,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
PS # Pashto,Which idea feels most essential for societal harmony?,honesty,2,1.39
PS # Pashto,Which idea feels most essential for societal harmony?,justice,1,0.69
PS # Pashto,Which item best represents cultural identity?,flag,3,2.08
PS # Pashto,Which item best symbolizes mystery and exploration?,moon,3,2.08
PS # Pashto,Which phenomenon best symbolizes unpredictability?,earthquake,2,1.39
PS # Pashto,Which phenomenon best symbolizes unpredictability?,lightning,1,0.69
PS # Pashto,Which phenomenon feels most powerful and awe-inspiring?,thunder,1,0.69
PS # Pashto,Which phenomenon feels most powerful and awe-inspiring?,volcano,2,1.39
PS # Pashto,Which place best symbolizes growth and vitality?,forest,2,1.39
PS # Pashto,Which place best symbolizes growth and vitality?,river,1,0.69
PS # Pashto,Which place best symbolizes tranquility and reflection?,lake,2,1.39
PS # Pashto,Which place best symbolizes tranquility and reflection?,valley,1,0.69
PS # Pashto,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
PS # Pashto,Which plant best symbolizes simplicity and humility?,grass,3,2.08
PS # Pashto,Which relationship best symbolizes leadership and guidance?,father,3,2.08
PS # Pashto,Which relationship best symbolizes loyalty and trust?,brother,3,2.08
PS # Pashto,Which role best represents creativity and self-expression?,artist,2,1.39
PS # Pashto,Which role best represents creativity and self-expression?,writer,1,0.69
PS # Pashto,Which time period best represents urgency and immediacy?,second,3,2.08
PT # Portuguese,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,3,2.08
PT # Portuguese,Choose the artifact most suitable as a symbol of heritage.,bell,1,0.69
PT # Portuguese,Choose the artifact most suitable as a symbol of heritage.,coin,2,1.39
PT # Portuguese,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
PT # Portuguese,Choose the food most symbolic of health and freshness.,apple,3,2.08
PT # Portuguese,Choose the natural event that most strongly conveys renewal.,rain,2,1.39
PT # Portuguese,Choose the natural event that most strongly conveys renewal.,rainbow,1,0.69
PT # Portuguese,Choose the object best symbolizing knowledge and insight.,book,3,2.08
PT # Portuguese,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
PT # Portuguese,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
PT # Portuguese,Choose the spatial concept most representative of retreat and privacy.,inside,3,2.08
PT # Portuguese,Pick the artifact most associated with artistic expression.,painting,3,2.08
PT # Portuguese,Pick the food item most associated with abundance and prosperity.,egg,1,0.69
PT # Portuguese,Pick the food item most associated with abundance and prosperity.,fish,2,1.39
PT # Portuguese,Pick the object most associated with defense and protection.,lock,1,0.69
PT # Portuguese,Pick the object most associated with defense and protection.,sword,2,1.39
PT # Portuguese,Pick the place most strongly associated with isolation and introspection.,desert,1,0.69
PT # Portuguese,Pick the place most strongly associated with isolation and introspection.,island,2,1.39
PT # Portuguese,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
PT # Portuguese,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
PT # Portuguese,Select the animal most representing strength and endurance.,elephant,3,2.08
PT # Portuguese,Select the artifact most likely to evoke historical pride.,flag,3,2.08
PT # Portuguese,Select the concept best symbolizing openness and exploration.,outside,1,0.69
PT # Portuguese,Select the concept best symbolizing openness and exploration.,west,2,1.39
PT # Portuguese,Select the concept most associated with rest and tranquility.,evening,1,0.69
PT # Portuguese,Select the concept most associated with rest and tranquility.,night,2,1.39
PT # Portuguese,Select the concept most likely to motivate change in society.,Justice,1,0.69
PT # Portuguese,Select the concept most likely to motivate change in society.,freedom,2,1.39
PT # Portuguese,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
PT # Portuguese,Select the location most representative of challenge and adventure.,mountain,2,1.39
PT # Portuguese,Select the location most representative of challenge and adventure.,ocean,1,0.69
PT # Portuguese,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
PT # Portuguese,Select the plant most associated with nourishment and growth.,potato,2,1.39
PT # Portuguese,Select the plant most associated with nourishment and growth.,tomato,1,0.69
PT # Portuguese,Select the role most symbolic of discipline and strength.,Soldier,1,0.69
PT # Portuguese,Select the role most symbolic of discipline and strength.,soldier,2,1.39
PT # Portuguese,Which animal best symbolizes grace and beauty?,dolphin,1,0.69
PT # Portuguese,Which animal best symbolizes grace and beauty?,peacock,2,1.39
PT # Portuguese,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
PT # Portuguese,Which concept best represents ultimate human aspiration?,love,2,1.39
PT # Portuguese,Which concept best represents ultimate human aspiration?,sabedoria,1,0.69
PT # Portuguese,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
PT # Portuguese,Which concept best symbolizes resilience?,Courage,1,0.69
PT # Portuguese,Which concept best symbolizes resilience?,courage,2,1.39
PT # Portuguese,Which direction best symbolizes progress and optimism?,east,2,1.39
PT # Portuguese,Which direction best symbolizes progress and optimism?,front,1,0.69
PT # Portuguese,Which direction most strongly conveys authority and dominance?,above,3,2.08
PT # Portuguese,Which food best represents comfort and tradition?,soup,3,2.08
PT # Portuguese,Which food most embodies simplicity and universality?,bread,2,1.39
PT # Portuguese,Which food most embodies simplicity and universality?,rice,1,0.69
PT # Portuguese,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
PT # Portuguese,Which idea feels most essential for societal harmony?,honesty,2,1.39
PT # Portuguese,Which idea feels most essential for societal harmony?,justice,1,0.69
PT # Portuguese,Which item best represents cultural identity?,flag,3,2.08
PT # Portuguese,Which item best symbolizes mystery and exploration?,moon,3,2.08
PT # Portuguese,Which phenomenon best symbolizes unpredictability?,Lightning,1,0.69
PT # Portuguese,Which phenomenon best symbolizes unpredictability?,earthquake,1,0.69
PT # Portuguese,Which phenomenon best symbolizes unpredictability?,lightning,1,0.69
PT # Portuguese,Which phenomenon feels most powerful and awe-inspiring?,volcano,3,2.08
PT # Portuguese,Which place best symbolizes growth and vitality?,forest,3,2.08
PT # Portuguese,Which place best symbolizes tranquility and reflection?,lake,3,2.08
PT # Portuguese,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
PT # Portuguese,Which plant best symbolizes simplicity and humility?,grass,3,2.08
PT # Portuguese,Which relationship best symbolizes leadership and guidance?,father,2,1.39
PT # Portuguese,Which relationship best symbolizes leadership and guidance?,leader,1,0.69
PT # Portuguese,Which relationship best symbolizes loyalty and trust?,brother,2,1.39
PT # Portuguese,Which relationship best symbolizes loyalty and trust?,friend,1,0.69
PT # Portuguese,Which role best represents creativity and self-expression?,artist,2,1.39
PT # Portuguese,Which role best represents creativity and self-expression?,writer,1,0.69
PT # Portuguese,Which time period best represents urgency and immediacy?,second,3,2.08
RU # Russian,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,3,2.08
RU # Russian,Choose the artifact most suitable as a symbol of heritage.,bell,2,1.39
RU # Russian,Choose the artifact most suitable as a symbol of heritage.,carpet,1,0.69
RU # Russian,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
RU # Russian,Choose the food most symbolic of health and freshness.,apple,3,2.08
RU # Russian,Choose the natural event that most strongly conveys renewal.,rain,2,1.39
RU # Russian,Choose the natural event that most strongly conveys renewal.,rainbow,1,0.69
RU # Russian,Choose the object best symbolizing knowledge and insight.,book,3,2.08
RU # Russian,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
RU # Russian,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
RU # Russian,Choose the spatial concept most representative of retreat and privacy.,inside,3,2.08
RU # Russian,Pick the artifact most associated with artistic expression.,painting,3,2.08
RU # Russian,Pick the food item most associated with abundance and prosperity.,beef,1,0.69
RU # Russian,Pick the food item most associated with abundance and prosperity.,egg,1,0.69
RU # Russian,Pick the food item most associated with abundance and prosperity.,fish,1,0.69
RU # Russian,Pick the object most associated with defense and protection.,lock,1,0.69
RU # Russian,Pick the object most associated with defense and protection.,sword,2,1.39
RU # Russian,Pick the place most strongly associated with isolation and introspection.,desert,1,0.69
RU # Russian,Pick the place most strongly associated with isolation and introspection.,forest,1,0.69
RU # Russian,Pick the place most strongly associated with isolation and introspection.,island,1,0.69
RU # Russian,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
RU # Russian,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
RU # Russian,Select the animal most representing strength and endurance.,elephant,3,2.08
RU # Russian,Select the artifact most likely to evoke historical pride.,flag,3,2.08
RU # Russian,Select the concept best symbolizing openness and exploration.,outside,2,1.39
RU # Russian,Select the concept best symbolizing openness and exploration.,west,1,0.69
RU # Russian,Select the concept most associated with rest and tranquility.,evening,1,0.69
RU # Russian,Select the concept most associated with rest and tranquility.,night,2,1.39
RU # Russian,Select the concept most likely to motivate change in society.,Justice,1,0.69
RU # Russian,Select the concept most likely to motivate change in society.,freedom,1,0.69
RU # Russian,Select the concept most likely to motivate change in society.,justice,1,0.69
RU # Russian,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
RU # Russian,Select the location most representative of challenge and adventure.,mountain,3,2.08
RU # Russian,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
RU # Russian,Select the plant most associated with nourishment and growth.,potato,3,2.08
RU # Russian,Select the role most symbolic of discipline and strength.,soldier,3,2.08
RU # Russian,Which animal best symbolizes grace and beauty?,cat,1,0.69
RU # Russian,Which animal best symbolizes grace and beauty?,peacock,2,1.39
RU # Russian,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
RU # Russian,Which concept best represents ultimate human aspiration?,wisdom,3,2.08
RU # Russian,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
RU # Russian,Which concept best symbolizes resilience?,courage,3,2.08
RU # Russian,Which direction best symbolizes progress and optimism?,east,2,1.39
RU # Russian,Which direction best symbolizes progress and optimism?,front,1,0.69
RU # Russian,Which direction most strongly conveys authority and dominance?,above,3,2.08
RU # Russian,Which food best represents comfort and tradition?,bread,2,1.39
RU # Russian,Which food best represents comfort and tradition?,soup,1,0.69
RU # Russian,Which food most embodies simplicity and universality?,bread,3,2.08
RU # Russian,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
RU # Russian,Which idea feels most essential for societal harmony?,honesty,1,0.69
RU # Russian,Which idea feels most essential for societal harmony?,justice,2,1.39
RU # Russian,Which item best represents cultural identity?,flag,3,2.08
RU # Russian,Which item best symbolizes mystery and exploration?,moon,3,2.08
RU # Russian,Which phenomenon best symbolizes unpredictability?,lightning,3,2.08
RU # Russian,Which phenomenon feels most powerful and awe-inspiring?,thunder,1,0.69
RU # Russian,Which phenomenon feels most powerful and awe-inspiring?,volcano,2,1.39
RU # Russian,Which place best symbolizes growth and vitality?,forest,3,2.08
RU # Russian,Which place best symbolizes tranquility and reflection?,lake,3,2.08
RU # Russian,Which plant best symbolizes resilience and toughness?,cactus,2,1.39
RU # Russian,Which plant best symbolizes resilience and toughness?,potato,1,0.69
RU # Russian,Which plant best symbolizes simplicity and humility?,grass,3,2.08
RU # Russian,Which relationship best symbolizes leadership and guidance?,father,3,2.08
RU # Russian,Which relationship best symbolizes loyalty and trust?,brother,3,2.08
RU # Russian,Which role best represents creativity and self-expression?,artist,2,1.39
RU # Russian,Which role best represents creativity and self-expression?,writer,1,0.69
RU # Russian,Which time period best represents urgency and immediacy?,second,3,2.08
SQ # Albanian,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,3,2.08
SQ # Albanian,Choose the artifact most suitable as a symbol of heritage.,carpet,2,1.39
SQ # Albanian,Choose the artifact most suitable as a symbol of heritage.,coin,1,0.69
SQ # Albanian,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
SQ # Albanian,Choose the food most symbolic of health and freshness.,apple,3,2.08
SQ # Albanian,Choose the natural event that most strongly conveys renewal.,rain,2,1.39
SQ # Albanian,Choose the natural event that most strongly conveys renewal.,rainbow,1,0.69
SQ # Albanian,Choose the object best symbolizing knowledge and insight.,book,3,2.08
SQ # Albanian,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
SQ # Albanian,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
SQ # Albanian,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
SQ # Albanian,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
SQ # Albanian,Pick the artifact most associated with artistic expression.,painting,3,2.08
SQ # Albanian,Pick the food item most associated with abundance and prosperity.,egg,3,2.08
SQ # Albanian,Pick the object most associated with defense and protection.,lock,1,0.69
SQ # Albanian,Pick the object most associated with defense and protection.,sword,2,1.39
SQ # Albanian,Pick the place most strongly associated with isolation and introspection.,island,3,2.08
SQ # Albanian,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
SQ # Albanian,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
SQ # Albanian,Select the animal most representing strength and endurance.,elephant,3,2.08
SQ # Albanian,Select the artifact most likely to evoke historical pride.,flag,3,2.08
SQ # Albanian,Select the concept best symbolizing openness and exploration.,outside,3,2.08
SQ # Albanian,Select the concept most associated with rest and tranquility.,evening,1,0.69
SQ # Albanian,Select the concept most associated with rest and tranquility.,night,2,1.39
SQ # Albanian,Select the concept most likely to motivate change in society.,freedom,3,2.08
SQ # Albanian,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
SQ # Albanian,Select the location most representative of challenge and adventure.,mountain,3,2.08
SQ # Albanian,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
SQ # Albanian,Select the plant most associated with nourishment and growth.,potato,2,1.39
SQ # Albanian,Select the plant most associated with nourishment and growth.,tomato,1,0.69
SQ # Albanian,Select the role most symbolic of discipline and strength.,soldier,3,2.08
SQ # Albanian,Which animal best symbolizes grace and beauty?,peacock,3,2.08
SQ # Albanian,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
SQ # Albanian,Which concept best represents ultimate human aspiration?,Wisdom,1,0.69
SQ # Albanian,Which concept best represents ultimate human aspiration?,love,1,0.69
SQ # Albanian,Which concept best represents ultimate human aspiration?,wisdom,1,0.69
SQ # Albanian,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
SQ # Albanian,Which concept best symbolizes resilience?,courage,3,2.08
SQ # Albanian,Which direction best symbolizes progress and optimism?,east,1,0.69
SQ # Albanian,Which direction best symbolizes progress and optimism?,front,2,1.39
SQ # Albanian,Which direction most strongly conveys authority and dominance?,above,3,2.08
SQ # Albanian,Which food best represents comfort and tradition?,bread,3,2.08
SQ # Albanian,Which food most embodies simplicity and universality?,bread,3,2.08
SQ # Albanian,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
SQ # Albanian,Which idea feels most essential for societal harmony?,honesty,1,0.69
SQ # Albanian,Which idea feels most essential for societal harmony?,justice,2,1.39
SQ # Albanian,Which item best represents cultural identity?,flag,3,2.08
