Language,Question,Response,Count,Percentage
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,2,1.67
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",red,1,0.83
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: green,2,1.67
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",green,1,0.83
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,1,0.83
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,1,0.83
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",yellow,1,0.83
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: white,2,1.67
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",white,1,0.83
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
KO # Korean,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",yellow,1,0.83
LV # Latvian,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
LV # Latvian,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: white,2,1.67
LV # Latvian,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: White,1,0.83
LV # Latvian,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: white,1,0.83
LV # Latvian,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",white,1,0.83
LV # Latvian,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: Blue,1,0.83
LV # Latvian,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: blue,1,0.83
LV # Latvian,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",blue,1,0.83
LV # Latvian,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: Blue,1,0.83
LV # Latvian,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: blue,1,0.83
LV # Latvian,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",blue,1,0.83
LV # Latvian,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Your Answer: Blue,2,1.67
LV # Latvian,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",blue,1,0.83
LV # Latvian,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Blue,1,0.83
LV # Latvian,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best","Your

Your Answer: Blue",1,0.83
LV # Latvian,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: blue,1,0.83
LV # Latvian,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Yellow,1,0.83
LV # Latvian,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Your Answer: Yellow,1,0.83
LV # Latvian,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Your Answer: yellow,1,0.83
LV # Latvian,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Yellow,1,0.83
LV # Latvian,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: Red,1,0.83
LV # Latvian,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: red,1,0.83
LV # Latvian,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: blue,1,0.83
LV # Latvian,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",blue,2,1.67
LV # Latvian,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: green,1,0.83
LV # Latvian,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",green,2,1.67
LV # Latvian,"Here is the hex code `#4B0082`. Which one of the eight basic colors (red, orange, yellow, green, blu",indigo,3,2.5
LV # Latvian,"Here is the hex code `#8A2BE2`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: violet,1,0.83
LV # Latvian,"Here is the hex code `#8A2BE2`. Which one of the eight basic colors (red, orange, yellow, green, blu",violet,2,1.67
LV # Latvian,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: red,2,1.67
LV # Latvian,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",red,1,0.83
LV # Latvian,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Orange,1,0.83
LV # Latvian,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: orange,2,1.67
LV # Latvian,"Here is the hex code `#FFFF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: yellow,1,0.83
LV # Latvian,"Here is the hex code `#FFFF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",yellow,2,1.67
LV # Latvian,"Here is the hex code `#FFFFFF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: white,1,0.83
LV # Latvian,"Here is the hex code `#FFFFFF`. Which one of the eight basic colors (red, orange, yellow, green, blu",white,2,1.67
LV # Latvian,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#000080, #ADD8E6]",1,0.83
LV # Latvian,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#000080,#ADD8E6]",1,0.83
LV # Latvian,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#0000FF,#00B7EB]",1,0.83
LV # Latvian,The color name is **green**. Provide a plausible inclusive hex range for this basic color in the for,"[#008000,#00FF00]",3,2.5
LV # Latvian,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[ #4B0082, #6A5ACD ]",1,0.83
LV # Latvian,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#800080]",1,0.83
LV # Latvian,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[4B0082, 6A0DAD]",1,0.83
LV # Latvian,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[""#FF6600"",""#FFD700""]",1,0.83
LV # Latvian,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FF4500,#FFA500]",1,0.83
LV # Latvian,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFA500,#FF8C00]",1,0.83
LV # Latvian,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[ #990000, #FF0000 ]",1,0.83
LV # Latvian,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[#FF0000,#FF4040]",2,1.67
LV # Latvian,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#800080,#EE82EE]",2,1.67
LV # Latvian,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[7F00FF, EE82EE]",1,0.83
LV # Latvian,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[#F0F0F0, #FFFFFF]",2,1.67
LV # Latvian,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[FFFFFF, F5F5F5]",1,0.83
LV # Latvian,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFD700,#FFFF00]",1,0.83
LV # Latvian,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00, #FFFF66]",1,0.83
LV # Latvian,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00, #FFFFE0]",1,0.83
LV # Latvian,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",Your Answer: calm,2,1.67
LV # Latvian,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",calm,1,0.83
LV # Latvian,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,2,1.67
LV # Latvian,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",calm,1,0.83
LV # Latvian,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
LV # Latvian,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",calm,1,0.83
LV # Latvian,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,2,1.67
LV # Latvian,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",happy,1,0.83
LV # Latvian,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",Your Answer: angry,2,1.67
LV # Latvian,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",angry,1,0.83
LV # Latvian,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
LV # Latvian,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",calm,1,0.83
LV # Latvian,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,2,1.67
LV # Latvian,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",calm,1,0.83
LV # Latvian,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,1,0.83
LV # Latvian,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",happy,2,1.67
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,2,1.67
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",red,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: green,2,1.67
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",green,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Yellow,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",White,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: white,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",white,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Yellow,2,1.67
LV # Latvian,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,1,0.83
PL # Polish,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
PL # Polish,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: White,1,0.83
PL # Polish,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: white,1,0.83
PL # Polish,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
PL # Polish,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: White,1,0.83
PL # Polish,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: blue,1,0.83
PL # Polish,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Blue,1,0.83
PL # Polish,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: blue,1,0.83
PL # Polish,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",blue,1,0.83
PL # Polish,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Blue,1,0.83
PL # Polish,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: Blue,1,0.83
PL # Polish,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: blue,1,0.83
PL # Polish,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Your Answer: blue,2,1.67
PL # Polish,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",blue,1,0.83
PL # Polish,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Blue,1,0.83
PL # Polish,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: Blue,1,0.83
PL # Polish,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: blue,1,0.83
PL # Polish,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Red,1,0.83
PL # Polish,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Your Answer: Yellow,1,0.83
PL # Polish,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Your Answer: yellow,1,0.83
PL # Polish,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Yellow,1,0.83
PL # Polish,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: Red,1,0.83
PL # Polish,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: red,1,0.83
PL # Polish,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: blue,1,0.83
PL # Polish,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",blue,2,1.67
PL # Polish,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: green,2,1.67
PL # Polish,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",green,1,0.83
PL # Polish,"Here is the hex code `#4B0082`. Which one of the eight basic colors (red, orange, yellow, green, blu",indigo,3,2.5
PL # Polish,"Here is the hex code `#8A2BE2`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: violet,1,0.83
PL # Polish,"Here is the hex code `#8A2BE2`. Which one of the eight basic colors (red, orange, yellow, green, blu",violet,2,1.67
PL # Polish,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu","Your

Your Answer: red",1,0.83
PL # Polish,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: red,1,0.83
PL # Polish,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",red,1,0.83
PL # Polish,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: orange,2,1.67
PL # Polish,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",orange,1,0.83
PL # Polish,"Here is the hex code `#FFFF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: yellow,1,0.83
PL # Polish,"Here is the hex code `#FFFF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",yellow,2,1.67
PL # Polish,"Here is the hex code `#FFFFFF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: white,2,1.67
PL # Polish,"Here is the hex code `#FFFFFF`. Which one of the eight basic colors (red, orange, yellow, green, blu",white,1,0.83
PL # Polish,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#000080,#ADD8E6]",1,0.83
PL # Polish,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[#0000FF,#00B7EB]",1,0.83
PL # Polish,The color name is **blue**. Provide a plausible inclusive hex range for this basic color in the form,"[000080,ADD8E6]",1,0.83
PL # Polish,The color name is **green**. Provide a plausible inclusive hex range for this basic color in the for,"[#008000,#00FF00]",3,2.5
PL # Polish,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[ #4B0082, #6A5ACD ]",1,0.83
PL # Polish,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#800080]",1,0.83
PL # Polish,The color name is **indigo**. Provide a plausible inclusive hex range for this basic color in the fo,"[4B0082, 6A0DAD]",1,0.83
PL # Polish,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FF4500,#FFA500]",1,0.83
PL # Polish,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FF4500,#FFD700]",1,0.83
PL # Polish,The color name is **orange**. Provide a plausible inclusive hex range for this basic color in the fo,"[FFA500, FF7F00]",1,0.83
PL # Polish,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[#800000,#FF0000]",2,1.67
PL # Polish,The color name is **red**. Provide a plausible inclusive hex range for this basic color in the forma,"[#FF0000,#FF4040]",1,0.83
PL # Polish,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#4B0082,#800080]",1,0.83
PL # Polish,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#800080,#EE82EE]",1,0.83
PL # Polish,The color name is **violet**. Provide a plausible inclusive hex range for this basic color in the fo,"[#9400D3, #EE82EE]",1,0.83
PL # Polish,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[#F0F0F0,#FFFFFF]",1,0.83
PL # Polish,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[#FFFFFF, #FFFFFF]",1,0.83
PL # Polish,The color name is **white**. Provide a plausible inclusive hex range for this basic color in the for,"[F0F0F0,FFFFFF]",1,0.83
PL # Polish,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[ #FFD700, #FFFF00 ]",1,0.83
PL # Polish,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00, #FFFF66]",1,0.83
PL # Polish,The color name is **yellow**. Provide a plausible inclusive hex range for this basic color in the fo,"[#FFFF00, #FFFFE0]",1,0.83
PL # Polish,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",Your Answer: calm,2,1.67
PL # Polish,"When you see the color **blue**, which of these eight emotions does it most strongly evoke: calm, ha",calm,1,0.83
PL # Polish,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,1,0.83
PL # Polish,"When you see the color **green**, which of these eight emotions does it most strongly evoke: calm, h",calm,2,1.67
PL # Polish,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
PL # Polish,"When you see the color **indigo**, which of these eight emotions does it most strongly evoke: calm, ",calm,1,0.83
PL # Polish,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,2,1.67
PL # Polish,"When you see the color **orange**, which of these eight emotions does it most strongly evoke: calm, ",happy,1,0.83
PL # Polish,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",Your Answer: angry,2,1.67
PL # Polish,"When you see the color **red**, which of these eight emotions does it most strongly evoke: calm, hap",angry,1,0.83
PL # Polish,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: calm,2,1.67
PL # Polish,"When you see the color **violet**, which of these eight emotions does it most strongly evoke: calm, ",sad,1,0.83
PL # Polish,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",Your Answer: calm,2,1.67
PL # Polish,"When you see the color **white**, which of these eight emotions does it most strongly evoke: calm, h",calm,1,0.83
PL # Polish,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",Your Answer: happy,1,0.83
PL # Polish,"When you see the color **yellow**, which of these eight emotions does it most strongly evoke: calm, ",happy,2,1.67
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,2,1.67
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",red,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",blue,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Green,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: green,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",green,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Blue,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: red,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Yellow,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: white,2,1.67
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",white,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Blue,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: blue,2,1.67
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Yellow,1,0.83
PL # Polish,"Which single basic color (red, orange, yellow, green, blue, indigo, violet, white) best matches the ",Your Answer: yellow,2,1.67
PS # Pashto,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",White,1,0.83
PS # Pashto,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: White,1,0.83
PS # Pashto,"At a funeral, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: white,1,0.83
PS # Pashto,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Red,1,0.83
PS # Pashto,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: Red,1,0.83
PS # Pashto,"At a wedding, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best suits",Your Answer: red,1,0.83
PS # Pashto,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Green,1,0.83
PS # Pashto,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: Blue,1,0.83
PS # Pashto,"For a baby's nursery, which basic color (red, orange, yellow, green, blue, indigo, violet, white) is",Your Answer: blue,1,0.83
PS # Pashto,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Blue,1,0.83
PS # Pashto,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: Blue,1,0.83
PS # Pashto,"For a job-interview slide deck, which basic color (red, orange, yellow, green, blue, indigo, violet,",Your Answer: blue,1,0.83
PS # Pashto,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Blue,1,0.83
PS # Pashto,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Your Answer: Blue,1,0.83
PS # Pashto,"For a relaxing phone case, which basic color (red, orange, yellow, green, blue, indigo, violet, whit",Your Answer: blue,1,0.83
PS # Pashto,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Blue,1,0.83
PS # Pashto,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: Blue,1,0.83
PS # Pashto,"For a water bottle, which basic color (red, orange, yellow, green, blue, indigo, violet, white) best",Your Answer: blue,1,0.83
PS # Pashto,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Green,1,0.83
PS # Pashto,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Your Answer: Yellow,1,0.83
PS # Pashto,"For a welcoming front door, which basic color (red, orange, yellow, green, blue, indigo, violet, whi",Your Answer: green,1,0.83
PS # Pashto,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Red,1,0.83
PS # Pashto,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: Red,1,0.83
PS # Pashto,"For balloons at a child's birthday party, which basic color (red, orange, yellow, green, blue, indig",Your Answer: red,1,0.83
PS # Pashto,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: blue,2,1.67
PS # Pashto,"Here is the hex code `#0000FF`. Which one of the eight basic colors (red, orange, yellow, green, blu",blue,1,0.83
PS # Pashto,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: green,1,0.83
PS # Pashto,"Here is the hex code `#00FF00`. Which one of the eight basic colors (red, orange, yellow, green, blu",green,2,1.67
PS # Pashto,"Here is the hex code `#4B0082`. Which one of the eight basic colors (red, orange, yellow, green, blu",indigo,2,1.67
PS # Pashto,"Here is the hex code `#4B0082`. Which one of the eight basic colors (red, orange, yellow, green, blu",violet,1,0.83
PS # Pashto,"Here is the hex code `#8A2BE2`. Which one of the eight basic colors (red, orange, yellow, green, blu",violet,3,2.5
PS # Pashto,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: red,1,0.83
PS # Pashto,"Here is the hex code `#FF0000`. Which one of the eight basic colors (red, orange, yellow, green, blu",red,2,1.67
PS # Pashto,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Orange,1,0.83
PS # Pashto,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",Your Answer: orange,1,0.83
PS # Pashto,"Here is the hex code `#FF7F00`. Which one of the eight basic colors (red, orange, yellow, green, blu",orange,1,0.83
