Language1,Language2,Language1 Gender System,Language2 Gender System,Gender Pairing,Average Noun Distance,NounCategory,Noun
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.06851399987936015,Spatial Concepts,outside
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.12948439866304398,Spatial Concepts,right
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.062058599293231896,Spatial Concepts,south
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.06773419976234431,Spatial Concepts,west
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.07520280107855792,Time Concepts,century
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.035768999531865055,Time Concepts,day
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.03381260037422176,Time Concepts,evening
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.02164719980210062,Time Concepts,hour
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.06816240102052684,Time Concepts,minute
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.04975200071930883,Time Concepts,month
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.046321799606084776,Time Concepts,morning
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.04850800018757576,Time Concepts,night
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.046290799230337125,Time Concepts,season
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.07656339928507801,Time Concepts,second
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.05400840044021601,Time Concepts,week
HE,TR,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.05703799948096269,Time Concepts,year
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.02941199950873848,Abstract Concepts,anger
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06611199900507923,Abstract Concepts,courage
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03764299973845478,Abstract Concepts,fear
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05704139992594716,Abstract Concepts,freedom
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04326200038194653,Abstract Concepts,happiness
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05188080072402953,Abstract Concepts,hate
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.051069199666380835,Abstract Concepts,honesty
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05149119906127449,Abstract Concepts,justice
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06596939973533152,Abstract Concepts,knowledge
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0600990001112222,Abstract Concepts,love
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.061651399359106955,Abstract Concepts,peace
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.07651859968900676,Abstract Concepts,wisdom
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04351179935038087,Cultural Artifacts,bell
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.054776600375771464,Cultural Artifacts,candle
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03176059909164903,Cultural Artifacts,carpet
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.01850939951837062,Cultural Artifacts,coin
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.023918249644339046,Cultural Artifacts,crown
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04095660001039501,Cultural Artifacts,flag
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.057525399699807106,Cultural Artifacts,mask
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.038497399911284404,Cultural Artifacts,necklace
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04988919980823989,Cultural Artifacts,painting
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04192899949848646,Cultural Artifacts,ring
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04015080034732813,Cultural Artifacts,statue
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04338860027492043,Cultural Artifacts,vase
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03899500034749504,Environmental Phenomena,cloud
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04432639926671975,Environmental Phenomena,earthquake
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.047505400329828223,Environmental Phenomena,fog
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03640539986081413,Environmental Phenomena,lightning
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03891879953443999,Environmental Phenomena,rain
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0334949996322393,Environmental Phenomena,rainbow
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.052335800603032064,Environmental Phenomena,snow
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06753519997000691,Environmental Phenomena,storm
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.050224399566650334,Environmental Phenomena,thunder
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05153740011155599,Environmental Phenomena,tide
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06015679836273185,Environmental Phenomena,volcano
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0469148006290197,Environmental Phenomena,wind
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.025821200385689688,Food Items,apple
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0380354000255465,Food Items,banana
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.037130800634622534,Food Items,beef
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0303097993135452,Food Items,bread
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.019972399622201886,Food Items,broccoli
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.02994019947946068,Food Items,cheese
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.045851400494575444,Food Items,chicken
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.026743399351835225,Food Items,egg
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04083020016551014,Food Items,fish
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06083180084824558,Food Items,pasta
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.057567800767719696,Food Items,rice
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.02334720003266279,Food Items,soup
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03634219970554111,Human Roles,artist
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03162619983472719,Human Roles,athlete
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0372619997709989,Human Roles,chef
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.058861000463366425,Human Roles,doctor
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05601780042052266,Human Roles,engineer
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.059897799789905525,Human Roles,farmer
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06722100004553794,Human Roles,lawyer
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.040721200034022305,Human Roles,musician
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.060964601859450296,Human Roles,scientist
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.048974599689245196,Human Roles,soldier
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06043400019407271,Human Roles,teacher
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04433979950845238,Human Roles,writer
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04201019965112204,Inanimate Objects,book
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.049414400011300964,Inanimate Objects,bridge
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05114959999918934,Inanimate Objects,drums
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.055280600860714874,Inanimate Objects,earth
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06629479900002479,Inanimate Objects,flute
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05079020038247103,Inanimate Objects,key
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05823740065097808,Inanimate Objects,knife
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04011679999530307,Inanimate Objects,lock
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.045296399854123544,Inanimate Objects,moon
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06005279943346975,Inanimate Objects,pen
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03900200016796582,Inanimate Objects,sun
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0671800002455711,Inanimate Objects,sword
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06021819859743113,Neutral Animals,cat
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.058688800781965166,Neutral Animals,dog
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06460759937763211,Neutral Animals,dolphin
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05371619947254653,Neutral Animals,elephant
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06054439954459666,Neutral Animals,hamster
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.061820400506257964,Neutral Animals,monkey
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.09063940048217771,Neutral Animals,mouse
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06049799844622608,Neutral Animals,peacock
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06259119957685469,Neutral Animals,rabbit
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.052898399904370265,Neutral Animals,shark
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.07464480027556417,Neutral Animals,snake
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.09248199984431264,Neutral Animals,whale
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03987920023500914,Places,city
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.037654399871826096,Places,desert
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0519913990050554,Places,forest
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0486120000481605,Places,island
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.07579840049147601,Places,lake
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04079080037772649,Places,mountain
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.043028999306261494,Places,ocean
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0532033987343311,Places,plain
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04011939908225484,Places,plateau
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06632059961557385,Places,river
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05185960009694094,Places,valley
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.07416420131921765,Places,village
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03987219948321578,Plants,cactus
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.027801799960434418,Plants,eggplant
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04514239914715287,Plants,flower
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.026186399534344627,Plants,grass
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.035217200964689194,Plants,lettuce
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05348359979689119,Plants,mushroom
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.02773519996553655,Plants,onion
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.021944800391793202,Plants,pepper
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04159760046750303,Plants,potato
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05194059945642943,Plants,rose
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.01690820027142758,Plants,tomato
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05179819911718365,Plants,tree
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0364248003810644,Social Relationships,ally
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.07522340044379232,Social Relationships,brother
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0376858007162809,Social Relationships,enemy
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05442679971456519,Social Relationships,father
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0846452012658119,Social Relationships,follower
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.047069998830556854,Social Relationships,friend
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06260100081562996,Social Relationships,leader
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06402960233390326,Social Relationships,mother
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05697899982333178,Social Relationships,partner
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0670644000172615,Social Relationships,rival
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0697375990450382,Social Relationships,sister
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.05201379954814903,Social Relationships,stranger
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.10792259983718393,Spatial Concepts,above
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.094473198056221,Spatial Concepts,back
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.059360999986529335,Spatial Concepts,below
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.09302540123462676,Spatial Concepts,east
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.08354040086269375,Spatial Concepts,front
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.07448280006647108,Spatial Concepts,inside
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.15115260034799574,Spatial Concepts,left
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.11793240010738369,Spatial Concepts,north
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.10275279879570004,Spatial Concepts,outside
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.16223260313272472,Spatial Concepts,right
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.11496780216693875,Spatial Concepts,south
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.11203720122575757,Spatial Concepts,west
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.055324400216340976,Time Concepts,century
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04767559990286822,Time Concepts,day
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.04369779974222177,Time Concepts,evening
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.0330272004008293,Time Concepts,hour
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.07518659979104991,Time Concepts,minute
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.039448399096727364,Time Concepts,month
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.048247599974274614,Time Concepts,morning
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.043105600401759106,Time Concepts,night
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.03115479964762922,Time Concepts,season
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.08516100049018857,Time Concepts,second
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.06746259853243824,Time Concepts,week
HE,UR,Dual-Gendered,Dual-Gendered,Dual-Gendered vs. Dual-Gendered,0.051100199855864,Time Concepts,year
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.038352799043059306,Abstract Concepts,anger
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.06217960007488726,Abstract Concepts,courage
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.04261959977447985,Abstract Concepts,fear
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.0714979995042085,Abstract Concepts,freedom
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.04452679976820941,Abstract Concepts,happiness
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.07445839941501611,Abstract Concepts,hate
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.0755559984594583,Abstract Concepts,honesty
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.08237179890274998,Abstract Concepts,justice
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.07254220023751254,Abstract Concepts,knowledge
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.07256320044398305,Abstract Concepts,love
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.07778339870274063,Abstract Concepts,peace
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.07634840086102482,Abstract Concepts,wisdom
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.07201260030269617,Cultural Artifacts,bell
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.07353719957172866,Cultural Artifacts,candle
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.048497999459505045,Cultural Artifacts,carpet
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.034510198980569826,Cultural Artifacts,coin
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.04593439958989618,Cultural Artifacts,crown
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.03654820062220092,Cultural Artifacts,flag
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.053368200547993176,Cultural Artifacts,mask
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.03913759980350725,Cultural Artifacts,necklace
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.035737000219523855,Cultural Artifacts,painting
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.05481860153377051,Cultural Artifacts,ring
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.05155320018529889,Cultural Artifacts,statue
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.03996199890971179,Cultural Artifacts,vase
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.042002199031412564,Environmental Phenomena,cloud
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.0465239997953176,Environmental Phenomena,earthquake
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.026290800422429993,Environmental Phenomena,fog
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.04345320053398603,Environmental Phenomena,lightning
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.022218600288033463,Environmental Phenomena,rain
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.031861400604248,Environmental Phenomena,rainbow
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.023658599704503975,Environmental Phenomena,snow
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.04701039940118787,Environmental Phenomena,storm
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.08032379969954487,Environmental Phenomena,thunder
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.05812760032713406,Environmental Phenomena,tide
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.030926399864256316,Environmental Phenomena,volcano
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.026225599646568266,Environmental Phenomena,wind
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.01518960036337372,Food Items,apple
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.027493000216782037,Food Items,banana
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.045899201184511136,Food Items,beef
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.041453400254249546,Food Items,bread
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.03985199965536588,Food Items,broccoli
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.04240000024437903,Food Items,cheese
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.07001479938626284,Food Items,chicken
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.026642599701881382,Food Items,egg
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.04029719978570934,Food Items,fish
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.06900940015912052,Food Items,pasta
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.06302479952573774,Food Items,rice
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.03369800033826776,Food Items,soup
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.03339980021119112,Human Roles,artist
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.035784999371253415,Human Roles,athlete
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.014727199822664239,Human Roles,chef
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.04287039972841736,Human Roles,doctor
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.03389680013060567,Human Roles,engineer
HE,VI,Dual-Gendered,Fully Non-Gendered,Dual-Gendered vs. Fully Non-Gendered,0.03489039987325664,Human Roles,farmer
