Language,Question,Response,Count,Percentage
KO # Korean,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
KO # Korean,Which location best represents isolation and introspection?,island,3,2.08
KO # Korean,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
KO # Korean,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
KO # Korean,Which of these foods would you intuitively associate with abundance and prosperity?,beef,2,1.39
KO # Korean,Which of these foods would you intuitively associate with abundance and prosperity?,fish,1,0.69
KO # Korean,Which period best symbolizes rest and introspection?,evening,1,0.69
KO # Korean,Which period best symbolizes rest and introspection?,night,2,1.39
KO # Korean,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,3,2.08
KO # Korean,Which place is most strongly associated with growth and abundance?,forest,2,1.39
KO # Korean,Which place is most strongly associated with growth and abundance?,river,1,0.69
KO # Korean,Which place naturally evokes tranquility and relaxation?,lake,3,2.08
KO # Korean,Which place symbolizes exploration and adventure?,ocean,3,2.08
KO # Korean,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
KO # Korean,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
KO # Korean,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
KO # Korean,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
KO # Korean,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
KO # Korean,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
KO # Korean,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
KO # Korean,Which relationship intuitively symbolizes guidance and leadership?,father,2,1.39
KO # Korean,Which relationship intuitively symbolizes guidance and leadership?,leader,1,0.69
KO # Korean,Which relationship naturally conveys trust and reliability?,brother,3,2.08
KO # Korean,Which role would you naturally associate with creativity and innovation?,artist,3,2.08
KO # Korean,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
KO # Korean,Which spatial concept symbolizes authority and prominence?,above,3,2.08
KO # Korean,Which time period naturally symbolizes stability and longevity?,century,3,2.08
KO # Korean,Which trait is most essential in a fair and balanced leader?,honesty,2,1.39
KO # Korean,Which trait is most essential in a fair and balanced leader?,justice,1,0.69
LV # Latvian,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
LV # Latvian,Choose the food that you feel represents simplicity and universal accessibility.,bread,3,2.08
LV # Latvian,Choose the object you intuitively associate with exploration and discovery.,moon,3,2.08
LV # Latvian,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
LV # Latvian,Choose the relationship most strongly associated with competition and conflict.,enemy,1,0.69
LV # Latvian,Choose the relationship most strongly associated with competition and conflict.,rival,2,1.39
LV # Latvian,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
LV # Latvian,Select the item you naturally link to security and protection.,lock,3,2.08
LV # Latvian,Select the phenomenon you feel is most strongly associated with power and awe in nature.,thunder,2,1.39
LV # Latvian,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,1,0.69
LV # Latvian,Select the role that best represents discipline and resilience.,soldier,3,2.08
LV # Latvian,Which abstract idea is most vital to inspiring widespread social change?,Taisnīgums,1,0.69
LV # Latvian,Which abstract idea is most vital to inspiring widespread social change?,freedom,2,1.39
LV # Latvian,Which animal best symbolizes cleverness and adaptability?,monkey,2,1.39
LV # Latvian,Which animal best symbolizes cleverness and adaptability?,snake,1,0.69
LV # Latvian,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
LV # Latvian,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
LV # Latvian,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
LV # Latvian,Which artifact best represents the authority and legitimacy of leadership?,crown,3,2.08
LV # Latvian,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
LV # Latvian,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
LV # Latvian,Which concept naturally symbolizes new beginnings and opportunities?,morning,2,1.39
LV # Latvian,Which concept naturally symbolizes new beginnings and opportunities?,year,1,0.69
LV # Latvian,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
LV # Latvian,Which direction is most associated with openness and exploration?,outside,1,0.69
LV # Latvian,Which direction is most associated with openness and exploration?,west,2,1.39
LV # Latvian,Which direction naturally symbolizes progress and optimism?,east,2,1.39
LV # Latvian,Which direction naturally symbolizes progress and optimism?,front,1,0.69
LV # Latvian,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,3,2.08
LV # Latvian,Which food item would you associate most closely with comfort and homeliness?,bread,3,2.08
LV # Latvian,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
LV # Latvian,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
LV # Latvian,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
LV # Latvian,Which location best represents isolation and introspection?,forest,2,1.39
LV # Latvian,Which location best represents isolation and introspection?,sala,1,0.69
LV # Latvian,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
LV # Latvian,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
LV # Latvian,Which of these foods would you intuitively associate with abundance and prosperity?,beef,2,1.39
LV # Latvian,Which of these foods would you intuitively associate with abundance and prosperity?,egg,1,0.69
LV # Latvian,Which period best symbolizes rest and introspection?,evening,1,0.69
LV # Latvian,Which period best symbolizes rest and introspection?,night,2,1.39
LV # Latvian,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,1,0.69
LV # Latvian,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,2,1.39
LV # Latvian,Which place is most strongly associated with growth and abundance?,forest,3,2.08
LV # Latvian,Which place naturally evokes tranquility and relaxation?,lake,3,2.08
LV # Latvian,Which place symbolizes exploration and adventure?,ocean,3,2.08
LV # Latvian,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
LV # Latvian,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
LV # Latvian,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,2,1.39
LV # Latvian,Which plant most naturally symbolizes strength and endurance in harsh conditions?,potato,1,0.69
LV # Latvian,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
LV # Latvian,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
LV # Latvian,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
LV # Latvian,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
LV # Latvian,Which relationship intuitively symbolizes guidance and leadership?,father,2,1.39
LV # Latvian,Which relationship intuitively symbolizes guidance and leadership?,leader,1,0.69
LV # Latvian,Which relationship naturally conveys trust and reliability?,brother,2,1.39
LV # Latvian,Which relationship naturally conveys trust and reliability?,draugs,1,0.69
LV # Latvian,Which role would you naturally associate with creativity and innovation?,artist,3,2.08
LV # Latvian,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
LV # Latvian,Which spatial concept symbolizes authority and prominence?,above,3,2.08
LV # Latvian,Which time period naturally symbolizes stability and longevity?,century,3,2.08
LV # Latvian,Which trait is most essential in a fair and balanced leader?,honesty,3,2.08
PL # Polish,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
PL # Polish,Choose the food that you feel represents simplicity and universal accessibility.,bread,3,2.08
PL # Polish,Choose the object you intuitively associate with exploration and discovery.,moon,3,2.08
PL # Polish,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
PL # Polish,Choose the relationship most strongly associated with competition and conflict.,rival,3,2.08
PL # Polish,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
PL # Polish,Select the item you naturally link to security and protection.,lock,3,2.08
PL # Polish,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,3,2.08
PL # Polish,Select the role that best represents discipline and resilience.,soldier,2,1.39
PL # Polish,Select the role that best represents discipline and resilience.,żołnierz,1,0.69
PL # Polish,Which abstract idea is most vital to inspiring widespread social change?,freedom,2,1.39
PL # Polish,Which abstract idea is most vital to inspiring widespread social change?,sprawiedliwość,1,0.69
PL # Polish,Which animal best symbolizes cleverness and adaptability?,monkey,2,1.39
PL # Polish,Which animal best symbolizes cleverness and adaptability?,snake,1,0.69
PL # Polish,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
PL # Polish,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
PL # Polish,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
PL # Polish,Which artifact best represents the authority and legitimacy of leadership?,crown,3,2.08
PL # Polish,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
PL # Polish,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
PL # Polish,Which concept naturally symbolizes new beginnings and opportunities?,morning,1,0.69
PL # Polish,Which concept naturally symbolizes new beginnings and opportunities?,year,2,1.39
PL # Polish,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
PL # Polish,Which direction is most associated with openness and exploration?,outside,2,1.39
PL # Polish,Which direction is most associated with openness and exploration?,west,1,0.69
PL # Polish,Which direction naturally symbolizes progress and optimism?,east,1,0.69
PL # Polish,Which direction naturally symbolizes progress and optimism?,front,2,1.39
PL # Polish,Which environmental phenomenon most effectively symbolizes hope and renewal?,rain,1,0.69
PL # Polish,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,2,1.39
PL # Polish,Which food item would you associate most closely with comfort and homeliness?,soup,3,2.08
PL # Polish,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
PL # Polish,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
PL # Polish,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
PL # Polish,Which location best represents isolation and introspection?,forest,2,1.39
PL # Polish,Which location best represents isolation and introspection?,island,1,0.69
PL # Polish,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
PL # Polish,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
PL # Polish,Which of these foods would you intuitively associate with abundance and prosperity?,beef,2,1.39
PL # Polish,Which of these foods would you intuitively associate with abundance and prosperity?,egg,1,0.69
PL # Polish,Which period best symbolizes rest and introspection?,evening,1,0.69
PL # Polish,Which period best symbolizes rest and introspection?,night,2,1.39
PL # Polish,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,1,0.69
PL # Polish,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,2,1.39
PL # Polish,Which place is most strongly associated with growth and abundance?,forest,3,2.08
PL # Polish,Which place naturally evokes tranquility and relaxation?,lake,3,2.08
PL # Polish,Which place symbolizes exploration and adventure?,ocean,3,2.08
PL # Polish,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
PL # Polish,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
PL # Polish,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
PL # Polish,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
PL # Polish,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
PL # Polish,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
PL # Polish,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
PL # Polish,Which relationship intuitively symbolizes guidance and leadership?,father,3,2.08
PL # Polish,Which relationship naturally conveys trust and reliability?,brother,1,0.69
PL # Polish,Which relationship naturally conveys trust and reliability?,friend,1,0.69
PL # Polish,Which relationship naturally conveys trust and reliability?,przyjaciel,1,0.69
PL # Polish,Which role would you naturally associate with creativity and innovation?,artist,2,1.39
PL # Polish,Which role would you naturally associate with creativity and innovation?,artysta,1,0.69
PL # Polish,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
PL # Polish,Which spatial concept symbolizes authority and prominence?,above,3,2.08
PL # Polish,Which time period naturally symbolizes stability and longevity?,century,3,2.08
PL # Polish,Which trait is most essential in a fair and balanced leader?,honesty,1,0.69
PL # Polish,Which trait is most essential in a fair and balanced leader?,justice,2,1.39
PS # Pashto,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
PS # Pashto,Choose the food that you feel represents simplicity and universal accessibility.,bread,1,0.69
PS # Pashto,Choose the food that you feel represents simplicity and universal accessibility.,rice,2,1.39
PS # Pashto,Choose the object you intuitively associate with exploration and discovery.,earth,1,0.69
PS # Pashto,Choose the object you intuitively associate with exploration and discovery.,moon,2,1.39
PS # Pashto,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
PS # Pashto,Choose the relationship most strongly associated with competition and conflict.,enemy,2,1.39
PS # Pashto,Choose the relationship most strongly associated with competition and conflict.,rival,1,0.69
PS # Pashto,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
PS # Pashto,Select the item you naturally link to security and protection.,lock,3,2.08
PS # Pashto,Select the phenomenon you feel is most strongly associated with power and awe in nature.,thunder,3,2.08
PS # Pashto,Select the role that best represents discipline and resilience.,soldier,3,2.08
PS # Pashto,Which abstract idea is most vital to inspiring widespread social change?,freedom,2,1.39
PS # Pashto,Which abstract idea is most vital to inspiring widespread social change?,justice,1,0.69
PS # Pashto,Which animal best symbolizes cleverness and adaptability?,monkey,2,1.39
PS # Pashto,Which animal best symbolizes cleverness and adaptability?,snake,1,0.69
PS # Pashto,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
PS # Pashto,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
PS # Pashto,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
PS # Pashto,Which artifact best represents the authority and legitimacy of leadership?,crown,2,1.39
PS # Pashto,Which artifact best represents the authority and legitimacy of leadership?,تاج,1,0.69
PS # Pashto,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
PS # Pashto,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
PS # Pashto,Which concept naturally symbolizes new beginnings and opportunities?,morning,2,1.39
PS # Pashto,Which concept naturally symbolizes new beginnings and opportunities?,year,1,0.69
PS # Pashto,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
PS # Pashto,Which direction is most associated with openness and exploration?,outside,3,2.08
PS # Pashto,Which direction naturally symbolizes progress and optimism?,east,1,0.69
PS # Pashto,Which direction naturally symbolizes progress and optimism?,front,2,1.39
PS # Pashto,Which environmental phenomenon most effectively symbolizes hope and renewal?,rain,1,0.69
PS # Pashto,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,2,1.39
PS # Pashto,Which food item would you associate most closely with comfort and homeliness?,bread,3,2.08
PS # Pashto,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
PS # Pashto,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
PS # Pashto,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,2,1.39
PS # Pashto,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,carpet,1,0.69
PS # Pashto,Which location best represents isolation and introspection?,desert,3,2.08
PS # Pashto,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
PS # Pashto,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
PS # Pashto,Which of these foods would you intuitively associate with abundance and prosperity?,beef,3,2.08
PS # Pashto,Which period best symbolizes rest and introspection?,evening,1,0.69
PS # Pashto,Which period best symbolizes rest and introspection?,night,2,1.39
PS # Pashto,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,1,0.69
PS # Pashto,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,2,1.39
PS # Pashto,Which place is most strongly associated with growth and abundance?,river,2,1.39
PS # Pashto,Which place is most strongly associated with growth and abundance?,valley,1,0.69
PS # Pashto,Which place naturally evokes tranquility and relaxation?,lake,3,2.08
PS # Pashto,Which place symbolizes exploration and adventure?,mountain,1,0.69
PS # Pashto,Which place symbolizes exploration and adventure?,ocean,2,1.39
PS # Pashto,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
PS # Pashto,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
PS # Pashto,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
PS # Pashto,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
PS # Pashto,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
PS # Pashto,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
PS # Pashto,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
PS # Pashto,Which relationship intuitively symbolizes guidance and leadership?,father,2,1.39
PS # Pashto,Which relationship intuitively symbolizes guidance and leadership?,leader,1,0.69
PS # Pashto,Which relationship naturally conveys trust and reliability?,brother,3,2.08
PS # Pashto,Which role would you naturally associate with creativity and innovation?,artist,2,1.39
PS # Pashto,Which role would you naturally associate with creativity and innovation?,writer,1,0.69
PS # Pashto,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
PS # Pashto,Which spatial concept symbolizes authority and prominence?,above,3,2.08
PS # Pashto,Which time period naturally symbolizes stability and longevity?,century,3,2.08
PS # Pashto,Which trait is most essential in a fair and balanced leader?,honesty,1,0.69
PS # Pashto,Which trait is most essential in a fair and balanced leader?,justice,2,1.39
PT # Portuguese,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
PT # Portuguese,Choose the food that you feel represents simplicity and universal accessibility.,bread,1,0.69
PT # Portuguese,Choose the food that you feel represents simplicity and universal accessibility.,rice,2,1.39
PT # Portuguese,Choose the object you intuitively associate with exploration and discovery.,earth,1,0.69
PT # Portuguese,Choose the object you intuitively associate with exploration and discovery.,moon,2,1.39
PT # Portuguese,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
PT # Portuguese,Choose the relationship most strongly associated with competition and conflict.,rival,3,2.08
PT # Portuguese,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
PT # Portuguese,Select the item you naturally link to security and protection.,lock,3,2.08
PT # Portuguese,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,3,2.08
PT # Portuguese,Select the role that best represents discipline and resilience.,soldier,3,2.08
PT # Portuguese,Which abstract idea is most vital to inspiring widespread social change?,freedom,2,1.39
PT # Portuguese,Which abstract idea is most vital to inspiring widespread social change?,justiça,1,0.69
PT # Portuguese,Which animal best symbolizes cleverness and adaptability?,monkey,3,2.08
PT # Portuguese,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
PT # Portuguese,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
PT # Portuguese,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
PT # Portuguese,Which artifact best represents the authority and legitimacy of leadership?,crown,3,2.08
PT # Portuguese,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
PT # Portuguese,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
PT # Portuguese,Which concept naturally symbolizes new beginnings and opportunities?,morning,2,1.39
PT # Portuguese,Which concept naturally symbolizes new beginnings and opportunities?,year,1,0.69
PT # Portuguese,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
PT # Portuguese,Which direction is most associated with openness and exploration?,outside,3,2.08
PT # Portuguese,Which direction naturally symbolizes progress and optimism?,east,1,0.69
PT # Portuguese,Which direction naturally symbolizes progress and optimism?,front,2,1.39
PT # Portuguese,Which environmental phenomenon most effectively symbolizes hope and renewal?,rain,1,0.69
PT # Portuguese,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,2,1.39
PT # Portuguese,Which food item would you associate most closely with comfort and homeliness?,soup,3,2.08
PT # Portuguese,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
PT # Portuguese,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
PT # Portuguese,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
PT # Portuguese,Which location best represents isolation and introspection?,island,3,2.08
PT # Portuguese,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
PT # Portuguese,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
PT # Portuguese,Which of these foods would you intuitively associate with abundance and prosperity?,beef,3,2.08
PT # Portuguese,Which period best symbolizes rest and introspection?,evening,1,0.69
PT # Portuguese,Which period best symbolizes rest and introspection?,night,2,1.39
PT # Portuguese,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,2,1.39
PT # Portuguese,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,1,0.69
PT # Portuguese,Which place is most strongly associated with growth and abundance?,forest,2,1.39
PT # Portuguese,Which place is most strongly associated with growth and abundance?,valley,1,0.69
PT # Portuguese,Which place naturally evokes tranquility and relaxation?,lake,3,2.08
PT # Portuguese,Which place symbolizes exploration and adventure?,ocean,3,2.08
PT # Portuguese,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
PT # Portuguese,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
PT # Portuguese,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
PT # Portuguese,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
PT # Portuguese,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
PT # Portuguese,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
PT # Portuguese,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
PT # Portuguese,Which relationship intuitively symbolizes guidance and leadership?,father,2,1.39
PT # Portuguese,Which relationship intuitively symbolizes guidance and leadership?,leader,1,0.69
PT # Portuguese,Which relationship naturally conveys trust and reliability?,brother,2,1.39
PT # Portuguese,Which relationship naturally conveys trust and reliability?,friend,1,0.69
PT # Portuguese,Which role would you naturally associate with creativity and innovation?,artist,3,2.08
PT # Portuguese,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
PT # Portuguese,Which spatial concept symbolizes authority and prominence?,above,3,2.08
PT # Portuguese,Which time period naturally symbolizes stability and longevity?,century,3,2.08
PT # Portuguese,Which trait is most essential in a fair and balanced leader?,honesty,1,0.69
PT # Portuguese,Which trait is most essential in a fair and balanced leader?,justice,2,1.39
RU # Russian,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
RU # Russian,Choose the food that you feel represents simplicity and universal accessibility.,bread,3,2.08
RU # Russian,Choose the object you intuitively associate with exploration and discovery.,moon,3,2.08
RU # Russian,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
RU # Russian,Choose the relationship most strongly associated with competition and conflict.,enemy,1,0.69
RU # Russian,Choose the relationship most strongly associated with competition and conflict.,rival,2,1.39
RU # Russian,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
RU # Russian,Select the item you naturally link to security and protection.,lock,3,2.08
RU # Russian,Select the phenomenon you feel is most strongly associated with power and awe in nature.,thunder,1,0.69
RU # Russian,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,2,1.39
RU # Russian,Select the role that best represents discipline and resilience.,soldier,3,2.08
RU # Russian,Which abstract idea is most vital to inspiring widespread social change?,freedom,2,1.39
RU # Russian,Which abstract idea is most vital to inspiring widespread social change?,свобода,1,0.69
RU # Russian,Which animal best symbolizes cleverness and adaptability?,monkey,1,0.69
RU # Russian,Which animal best symbolizes cleverness and adaptability?,snake,2,1.39
RU # Russian,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
RU # Russian,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
RU # Russian,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
RU # Russian,Which artifact best represents the authority and legitimacy of leadership?,crown,3,2.08
RU # Russian,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
RU # Russian,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
RU # Russian,Which concept naturally symbolizes new beginnings and opportunities?,morning,2,1.39
RU # Russian,Which concept naturally symbolizes new beginnings and opportunities?,year,1,0.69
RU # Russian,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
RU # Russian,Which direction is most associated with openness and exploration?,outside,2,1.39
RU # Russian,Which direction is most associated with openness and exploration?,west,1,0.69
RU # Russian,Which direction naturally symbolizes progress and optimism?,east,2,1.39
RU # Russian,Which direction naturally symbolizes progress and optimism?,front,1,0.69
RU # Russian,Which environmental phenomenon most effectively symbolizes hope and renewal?,rain,1,0.69
RU # Russian,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,2,1.39
RU # Russian,Which food item would you associate most closely with comfort and homeliness?,soup,3,2.08
RU # Russian,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
RU # Russian,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
RU # Russian,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
RU # Russian,Which location best represents isolation and introspection?,forest,1,0.69
RU # Russian,Which location best represents isolation and introspection?,island,2,1.39
RU # Russian,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
RU # Russian,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
RU # Russian,Which of these foods would you intuitively associate with abundance and prosperity?,beef,3,2.08
RU # Russian,Which period best symbolizes rest and introspection?,evening,1,0.69
RU # Russian,Which period best symbolizes rest and introspection?,night,2,1.39
RU # Russian,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,2,1.39
RU # Russian,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,1,0.69
RU # Russian,Which place is most strongly associated with growth and abundance?,forest,1,0.69
RU # Russian,Which place is most strongly associated with growth and abundance?,river,1,0.69
RU # Russian,Which place is most strongly associated with growth and abundance?,valley,1,0.69
RU # Russian,Which place naturally evokes tranquility and relaxation?,lake,3,2.08
RU # Russian,Which place symbolizes exploration and adventure?,ocean,3,2.08
RU # Russian,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
RU # Russian,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
RU # Russian,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
RU # Russian,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
RU # Russian,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
RU # Russian,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
RU # Russian,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
RU # Russian,Which relationship intuitively symbolizes guidance and leadership?,father,2,1.39
RU # Russian,Which relationship intuitively symbolizes guidance and leadership?,leader,1,0.69
RU # Russian,Which relationship naturally conveys trust and reliability?,brother,2,1.39
RU # Russian,Which relationship naturally conveys trust and reliability?,friend,1,0.69
RU # Russian,Which role would you naturally associate with creativity and innovation?,artist,3,2.08
RU # Russian,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
RU # Russian,Which spatial concept symbolizes authority and prominence?,above,3,2.08
RU # Russian,Which time period naturally symbolizes stability and longevity?,century,3,2.08
RU # Russian,Which trait is most essential in a fair and balanced leader?,honesty,1,0.69
RU # Russian,Which trait is most essential in a fair and balanced leader?,justice,2,1.39
SQ # Albanian,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
SQ # Albanian,Choose the food that you feel represents simplicity and universal accessibility.,bread,3,2.08
SQ # Albanian,Choose the object you intuitively associate with exploration and discovery.,moon,3,2.08
SQ # Albanian,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
SQ # Albanian,Choose the relationship most strongly associated with competition and conflict.,enemy,1,0.69
SQ # Albanian,Choose the relationship most strongly associated with competition and conflict.,rival,2,1.39
SQ # Albanian,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
SQ # Albanian,Select the item you naturally link to security and protection.,lock,3,2.08
SQ # Albanian,Select the phenomenon you feel is most strongly associated with power and awe in nature.,thunder,1,0.69
SQ # Albanian,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,2,1.39
SQ # Albanian,Select the role that best represents discipline and resilience.,soldier,3,2.08
