Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,0.0,SQ # Albanian,B1,most frequent,Abstract Concepts,anger,big;strong;bad;quick;hot;deep;sudden;great;intense;raw
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Inanimate Objects,sword,sharp;old;metal;long;heavy;ancient;shiny;broken;ceremonial;simple
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,cat,black;small;playful;lazy;wild;domestic;fluffy;old;young;stray
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,dog,big;small;friendly;loyal;wild;trained;old;young;barking;fluffy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;large;fast;gray;marine;friendly;young;rare
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,elephant,large;gray;wild;strong;old;young;gentle;endangered;majestic;heavy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,hamster,small;furry;playful;cute;wild;domestic;fast;young;old;brown
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,monkey,playful;wild;small;clever;young;old;noisy;furry;agile;brown
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,mouse,small;gray;fast;wild;domestic;quiet;young;old;furry;scared
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,peacock,colorful;wild;large;beautiful;proud;noisy;young;old;exotic;rare
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,rabbit,white;small;fast;wild;domestic;fluffy;young;old;cute;brown
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,shark,large;dangerous;wild;fast;gray;fierce;young;old;marine;rare
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,snake,long;dangerous;wild;green;poisonous;small;large;slimy;young;old
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Neutral Animals,whale,large;wild;gray;majestic;endangered;deep-sea;singing;young;old;gentle
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,city,big;busy;modern;old;crowded;beautiful;noisy;clean;dirty;historic
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,desert,dry;vast;hot;sandy;empty;remote;beautiful;harsh;golden;quiet
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,forest,dense;green;dark;ancient;wild;quiet;beautiful;large;tropical;cool
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,island,small;tropical;remote;beautiful;deserted;green;rocky;large;sunny;volcanic
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,lake,deep;blue;calm;frozen;large;small;clear;dirty;beautiful;cold
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,mountain,high;snowy;rugged;beautiful;tall;green;rocky;ancient;steep;remote
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,ocean,vast;deep;blue;stormy;calm;cold;warm;endless;mysterious;wild
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,plain,flat;vast;green;dry;open;fertile;empty;wide;simple;rural
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,plateau,high;flat;rocky;vast;dry;green;remote;ancient;beautiful;elevated
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,river,wide;deep;fast;slow;clean;dirty;long;short;blue;winding
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,valley,deep;green;narrow;wide;beautiful;fertile;remote;sunny;hidden;quiet
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Places,village,small;quiet;rural;old;charming;remote;simple;poor;rich;traditional
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,cactus,spiky;green;tall;small;desert;wild;dry;hardy;rare;flowering
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,eggplant,purple;fresh;large;small;ripe;cooked;organic;shiny;soft;raw
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,flower,beautiful;colorful;fresh;wild;red;small;large;fragrant;wilting;blooming
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,grass,green;fresh;tall;short;wet;dry;wild;soft;thick;mowed
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,lettuce,green;fresh;crisp;raw;organic;small;large;leafy;wet;salad
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,mushroom,small;wild;fresh;edible;poisonous;brown;large;cooked;rare;soft
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,onion,fresh;small;large;raw;cooked;spicy;organic;white;red;strong
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,pepper,red;green;fresh;spicy;small;large;raw;cooked;hot;sweet
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,potato,large;small;fresh;cooked;organic;raw;brown;boiled;fried;starchy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,rose,red;beautiful;fresh;thorny;wild;fragrant;white;blooming;small;large
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,tomato,red;fresh;ripe;small;large;juicy;raw;cooked;organic;sweet
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Plants,tree,tall;green;old;young;leafy;fruit-bearing;strong;dead;ancient;shady
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,ally,strong;reliable;faithful;powerful;close;strategic;loyal;helpful;trusted;foreign
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,brother,older;younger;loving;protective;close;distant;funny;serious;helpful;strong
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,enemy,dangerous;powerful;sworn;bitter;old;foreign;hidden;strong;ruthless;common
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,father,loving;strict;old;young;hardworking;wise;distant;supportive;proud;caring
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,follower,loyal;dedicated;faithful;blind;strong;young;old;enthusiastic;committed;passive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,friend,close;true;old;new;loyal;helpful;funny;reliable;distant;kind
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,leader,strong;wise;charismatic;effective;young;old;inspiring;ruthless;democratic;visionary
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,mother,loving;caring;strict;busy;wise;young;old;supportive;protective;gentle
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,partner,reliable;business;life;equal;supportive;close;professional;trusted;helpful;committed
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,rival,strong;fierce;old;new;competitive;dangerous;worthy;bitter;skilled;foreign
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,sister,younger;older;loving;close;funny;serious;helpful;protective;distant;kind
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Social Relationships,stranger,unknown;mysterious;dangerous;friendly;foreign;tall;young;old;suspicious;helpful
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,above,high;clear;bright;distant;visible;safe;open;vast;blue;empty
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,back,strong;sore;straight;broad;injured;muscular;hidden;rear;dark;flat
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,below,deep;dark;hidden;low;quiet;cold;unseen;vast;mysterious;wet
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,east,distant;rising;sunny;foreign;ancient;coastal;flat;green;warm;mysterious
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,front,wide;open;busy;clean;damaged;wooden;glass;main;small;large
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,inside,warm;dark;safe;hidden;quiet;empty;full;cozy;damp;bright
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,left,free;open;empty;dark;quiet;hidden;small;large;cold;warm
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,north,cold;distant;wild;green;frozen;ancient;vast;mysterious;quiet;rugged
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,outside,cold;warm;bright;dark;empty;noisy;quiet;wet;dry;vast
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,right,correct;strong;free;open;clear;direct;proper;true;absolute;moral
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,south,warm;sunny;distant;coastal;green;flat;ancient;busy;mysterious;tropical
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Spatial Concepts,west,wild;distant;golden;coastal;ancient;vast;quiet;mysterious;rugged;sunny
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,century,past;future;long;short;golden;dark;modern;ancient;peaceful;turbulent
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;quiet;hot;cold;clear;dark
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,evening,quiet;long;warm;cool;peaceful;dark;busy;short;golden;relaxing
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,hour,long;short;early;late;busy;quiet;golden;dark;final;first
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,minute,short;long;final;first;quiet;busy;last;quick;slow;precious
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,month,long;short;busy;quiet;warm;cold;final;first;rainy;sunny
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,morning,early;fresh;bright;cool;quiet;busy;foggy;sunny;cold;warm
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,night,dark;long;quiet;cold;warm;starry;short;stormy;peaceful;endless
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,season,long;short;warm;cold;rainy;dry;busy;quiet;final;first
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,second,short;final;first;quick;last;precious;slow;important;brief;critical
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,week,long;short;busy;quiet;final;first;productive;relaxing;full;empty
grok-3-mini,think-in-native,0.0,SQ # Albanian,C1,most frequent,Time Concepts,year,long;short;busy;quiet;good;bad;final;first;productive;memorable
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,anger,intense;sudden;deep;blind;raw;suppressed;explosive;righteous;simmering;uncontrolled
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,courage,brave;heroic;unwavering;bold;fearless;admirable;quiet;moral;physical;innate
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,fear,intense;sudden;overwhelming;irrational;primal;deep-seated;paralyzing;instinctive;creeping;unfounded
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,freedom,absolute;hard-won;personal;unlimited;true;basic;restricted;newfound;individual;collective
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;fleeting;overwhelming;inner;shared;radiant;quiet
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,hate,intense;deep-seated;irrational;bitter;blind;consuming;longstanding;mutual;simmering;destructive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,honesty,brutal;complete;straightforward;refreshing;unwavering;painful;absolute;rare;heartfelt;transparent
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,justice,swift;blind;social;poetic;true;delayed;equal;restorative;divine;impartial
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,knowledge,vast;practical;ancient;secret;profound;basic;acquired;theoretical;shared;invaluable
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,love,unconditional;passionate;enduring;pure;romantic;selfless;forbidden;deep;platonic;fleeting
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,peace,inner;lasting;fragile;global;quiet;negotiated;spiritual;temporary;profound;uneasy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;timeless;innate;hard-earned;spiritual;simple;deep;intuitive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,bell,ringing;ancient;small;loud;golden;cracked;church;handheld;decorative;alarm
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,candle,flickering;scented;tall;waxen;lit;decorative;birthday;emergency;aromatic;melted
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,carpet,soft;patterned;thick;woolen;colorful;antique;rolled;dirty;oriental;synthetic
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,coin,shiny;ancient;rare;gold;silver;foreign;counterfeit;small;commemorative;worn
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,crown,golden;royal;jeweled;ceremonial;ancient;heavy;symbolic;ornate;makeshift;imperial
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,flag,national;waving;colorful;tattered;symbolic;foreign;proud;historical;striped;faded
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,mask,protective;decorative;facial;mysterious;carnival;surgical;wooden;anonymous;theatrical;frightening
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,necklace,sparkling;gold;pearl;simple;antique;beaded;elegant;handmade;long;valuable
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,painting,vibrant;abstract;famous;detailed;oil;landscape;modern;portrait;faded;impressive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,ring,golden;engagement;simple;antique;diamond;wedding;silver;oversized;magical;engraved
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,statue,towering;marble;ancient;bronze;heroic;damaged;modern;commemorative;lifelike;forgotten
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Cultural Artifacts,vase,ornate;glass;antique;floral;tall;decorative;broken;ceramic;elegant;colorful
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,cloud,fluffy;dark;drifting;stormy;white;low-hanging;billowing;rain-filled;wispy;ominous
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,earthquake,devastating;sudden;powerful;minor;seismic;destructive;underground;frequent;shallow;catastrophic
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,fog,thick;dense;morning;mysterious;chilling;rolling;persistent;light;coastal;enveloping
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;striking;electrical;distant;powerful;nighttime;dangerous;spectacular
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,rain,heavy;light;steady;pouring;seasonal;cold;warm;refreshing;torrential;misty
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,rainbow,vibrant;colorful;fleeting;double;arched;post-rain;beautiful;faint;full;magical
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,snow,fresh;deep;fluffy;melting;heavy;powdery;winter;pristine;wet;drifting
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,storm,violent;approaching;fierce;electrical;winter;tropical;sudden;howling;destructive;brewing
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,thunder,loud;rumbling;distant;crashing;ominous;echoing;sudden;prolonged;nighttime;frightening
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,tide,high;low;rising;ebbing;strong;coastal;predictable;dangerous;incoming;outgoing
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,volcano,active;dormant;explosive;massive;smoking;ancient;dangerous;fiery;underwater;threatening
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Environmental Phenomena,wind,strong;gentle;howling;cold;warm;gusty;steady;coastal;biting;refreshing
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,apple,red;juicy;fresh;crisp;green;ripe;sweet;tart;organic;fallen
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,banana,yellow;ripe;fresh;peeled;green;sweet;curved;organic;spotted;tropical
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,beef,tender;grilled;lean;fresh;ground;rare;fatty;organic;cooked;seasoned
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,bread,fresh;warm;sliced;whole-wheat;soft;crusty;homemade;stale;white;toasted
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,broccoli,fresh;green;steamed;crisp;organic;raw;frozen;tender;floreted;healthy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,cheese,sharp;creamy;aged;soft;hard;grated;melted;flavorful;imported;mild
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,chicken,grilled;fresh;roasted;organic;boneless;fried;tender;spicy;free-range;raw
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,egg,fresh;boiled;fried;organic;cracked;large;brown;scrambled;fertilized;runny
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,fish,fresh;grilled;smoked;wild;frozen;oily;flaky;saltwater;tasty;filleted
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,pasta,cooked;al dente;homemade;dried;cheesy;sauced;Italian;twisted;fresh;stuffed
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,rice,cooked;steamed;white;brown;fluffy;sticky;wild;seasoned;raw;aromatic
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Food Items,soup,hot;creamy;vegetable;hearty;spicy;clear;homemade;chilled;thick;flavorful
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,artist,talented;creative;dedicated;visionary;struggling;famous;emerging;passionate;innovative;skilled
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,athlete,fit;dedicated;professional;Olympic;injured;speedy;strong;competitive;young;seasoned
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,chef,skilled;innovative;professional;celebrity;busy;talented;French;aspiring;creative;experienced
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,doctor,skilled;dedicated;experienced;emergency;pediatric;retired;compassionate;busy;specialist;trustworthy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,engineer,skilled;innovative;mechanical;civil;electrical;experienced;creative;problem-solving;young;dedicated
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,farmer,hardworking;local;organic;experienced;rural;dedicated;modern;struggling;family;seasonal
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,lawyer,sharp;experienced;corporate;defense;ambitious;ethical;busy;successful;young;respected
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,musician,talented;classical;rock;aspiring;famous;dedicated;jazz;performing;innovative;skilled
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,scientist,brilliant;dedicated;research;environmental;nuclear;innovative;young;respected;theoretical;experimental
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,soldier,brave;trained;veteran;elite;young;disciplined;wounded;loyal;combat;honorable
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,teacher,dedicated;experienced;inspiring;patient;elementary;retired;passionate;strict;creative;knowledgeable
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Human Roles,writer,talented;prolific;aspiring;famous;mystery;poetic;dedicated;freelance;imaginative;established
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,book,thick;old;bestselling;hardcover;educational;fictional;worn;colorful;rare;inspiring
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,bridge,long;ancient;modern;wooden;stone;suspended;busy;iconic;narrow;collapsing
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,drums,loud;rhythmic;wooden;electronic;tribal;professional;small;vintage;tuned;percussive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,earth,fertile;round;blue;ancient;shaking;vast;green;polluted;solid;mysterious
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,flute,wooden;silver;melodic;ancient;handheld;professional;sweet-sounding;simple;shiny;traditional
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,key,small;metal;rusty;spare;golden;locked;electronic;ancient;modern;lost
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,knife,sharp;kitchen;rusty;pocket;ceremonial;dull;silver;hunting;precise;dangerous
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,lock,sturdy;electronic;rusty;modern;combination;broken;secure;old;padlock;keyed
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,moon,full;crescent;bright;waxing;distant;silvery;mysterious;glowing;new;eclipsed
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,pen,black;ink;fountain;cheap;elegant;ballpoint;colorful;leaking;vintage;fine-tipped
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,sun,bright;setting;rising;hot;golden;midday;distant;scorching;warm;eclipsed
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Inanimate Objects,sword,sharp;ancient;ceremonial;steel;magical;rusty;lightweight;decorative;battle-worn;legendary
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,cat,fluffy;playful;black;stray;domestic;lazy;wild;curious;sleek;affectionate
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,dog,loyal;playful;big;small;trained;stray;energetic;friendly;barking;protective
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,dolphin,intelligent;playful;marine;graceful;wild;captive;sleek;jumping;social;endangered
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,elephant,massive;gray;wild;tame;endangered;intelligent;trumpeting;majestic;African;charging
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,hamster,small;furry;playful;caged;nocturnal;cute;pet;active;brown;quick
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,monkey,playful;agile;wild;mischievous;tree-dwelling;intelligent;small;captive;noisy;curious
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,mouse,small;gray;timid;wild;pet;squeaky;fast;nocturnal;trapped;clever
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,peacock,colorful;proud;wild;exotic;strutting;beautiful;feathered;majestic;noisy;captive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,rabbit,fluffy;quick;wild;pet;white;hopping;timid;furry;breeding;garden
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,shark,dangerous;massive;predatory;oceanic;fast;gray;endangered;fierce;solitary;hunting
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,snake,venomous;slithering;long;wild;colorful;coiled;dangerous;pet;constricting;hidden
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Neutral Animals,whale,massive;migratory;endangered;blue;singing;deep-sea;graceful;ancient;playful;hunted
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,city,bustling;modern;ancient;crowded;coastal;industrial;historic;sprawling;vibrant;polluted
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,desert,vast;sandy;arid;hot;barren;remote;windswept;golden;endless;harsh
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,forest,dense;green;ancient;tropical;dark;lush;quiet;enchanted;vast;protected
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,island,tropical;remote;volcanic;sandy;inhabited;deserted;beautiful;small;coral;rugged
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,lake,deep;clear;frozen;scenic;freshwater;polluted;vast;mountain;calm;reflective
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,mountain,tall;snowy;rugged;majestic;volcanic;remote;green;steep;ancient;challenging
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,ocean,vast;deep;blue;stormy;calm;salty;mysterious;endless;warm;frigid
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,plain,flat;vast;grassy;fertile;dry;endless;open;windswept;green;barren
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,plateau,high;flat;rocky;elevated;vast;scenic;arid;ancient;remote;table-like
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,river,wide;flowing;muddy;clear;winding;fast;ancient;polluted;scenic;frozen
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,valley,deep;green;fertile;narrow;scenic;hidden;mountainous;lush;dry;peaceful
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Places,village,small;rural;quaint;ancient;coastal;peaceful;isolated;fishing;mountain;traditional
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,cactus,spiky;desert;tall;green;flowering;hardy;prickly;small;exotic;drought-resistant
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,eggplant,purple;fresh;shiny;large;organic;cooked;bitter;ripe;grilled;vegetable
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,flower,beautiful;colorful;fragrant;wild;blooming;delicate;red;garden;wilted;exotic
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,grass,green;lush;tall;wet;dry;mowed;wild;soft;overgrown;fresh
