Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,0.0,AR # Arabic,B1,most frequent,Abstract Concepts,anger,strong;hot;blind;sudden;deep;intense;quick;bitter;raw;explosive
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Human Roles,lawyer,smart;busy;young;old;good;bad;strict;famous;helpful;quick
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Human Roles,lawyer,smart;busy;young;old;serious;skilled;famous;helpful;quick;competitive
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Human Roles,lawyer,sharp;experienced;successful;young;corporate;dedicated;ethical;busy;respected;criminal
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Human Roles,lawyer,skilled;experienced;corporate;young;successful;ethical;busy;criminal;dedicated;professional
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Human Roles,lawyer,sharp;experienced;young;corporate;dedicated;successful;ethical;busy;criminal;competent
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Human Roles,musician,talented;young;old;famous;good;bad;creative;busy;happy;skilled
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Human Roles,musician,talented;young;old;famous;creative;busy;skilled;happy;serious;quiet
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Human Roles,musician,talented;famous;young;skilled;classical;rock;dedicated;creative;performing;independent
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Human Roles,musician,talented;famous;young;skilled;classical;rock;dedicated;struggling;innovative;passionate
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Human Roles,musician,talented;famous;young;skilled;passionate;classical;rock;dedicated;innovative;struggling
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Human Roles,scientist,smart;busy;young;old;good;bad;creative;famous;helpful;curious
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Human Roles,scientist,smart;busy;young;old;creative;serious;skilled;famous;helpful;quick
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Human Roles,scientist,brilliant;dedicated;experienced;young;innovative;respected;environmental;medical;curious;theoretical
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Human Roles,scientist,brilliant;dedicated;young;experienced;innovative;famous;theoretical;practical;curious;professional
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;young;experienced;innovative;theoretical;practical;famous;curious;environmental
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Human Roles,soldier,strong;brave;young;old;good;bad;trained;tired;loyal
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Human Roles,soldier,brave;strong;young;old;trained;serious;tired;skilled;famous;quiet
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Human Roles,soldier,brave;trained;experienced;young;disciplined;loyal;combat;elite;injured;veteran
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Human Roles,soldier,brave;trained;young;experienced;loyal;wounded;elite;disciplined;heroic;veteran
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Human Roles,soldier,brave;trained;young;experienced;disciplined;loyal;wounded;elite;veteran;courageous
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Human Roles,teacher,good;bad;young;old;kind;strict;busy;helpful;patient;smart
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Human Roles,teacher,kind;busy;young;old;skilled;helpful;serious;patient;happy;smart
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Human Roles,teacher,dedicated;experienced;young;patient;inspiring;strict;knowledgeable;creative;respected;elementary
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Human Roles,teacher,dedicated;experienced;young;passionate;skilled;strict;inspiring;patient;professional;creative
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;young;passionate;strict;inspiring;knowledgeable;patient;creative;effective
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Human Roles,writer,creative;young;old;famous;good;bad;busy;talented;quiet;skilled
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Human Roles,writer,creative;young;old;famous;busy;skilled;serious;quiet;happy;smart
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Human Roles,writer,talented;famous;young;creative;dedicated;prolific;fictional;journalistic;skilled;independent
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Human Roles,writer,talented;famous;young;experienced;creative;prolific;struggling;insightful;dedicated;fictional
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Human Roles,writer,talented;famous;young;prolific;creative;struggling;experienced;fictional;poetic;dedicated
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,book,old;new;big;small;interesting;boring;thick;thin;colorful;hard
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,book,old;new;big;small;interesting;boring;thick;thin;colorful;simple
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,book,old;new;thick;interesting;fictional;educational;popular;hardcover;cheap;rare
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,book,old;new;thick;interesting;popular;hardcover;paperback;educational;fictional;rare
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,book,old;new;thick;interesting;fictional;educational;popular;hardcover;cheap;rare
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,bridge,big;old;new;strong;weak;long;high;metal;stone;broken
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,bridge,old;new;big;strong;broken;wooden;metal;high;long;simple
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,bridge,old;long;wooden;stone;modern;high;narrow;strong;broken;famous
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,bridge,old;long;wooden;stone;modern;high;broken;famous;suspension;narrow
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,bridge,old;long;wooden;stone;modern;high;broken;famous;narrow;sturdy
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,drums,big;small;loud;soft;old;new;wooden;metal;broken;shiny
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,drums,loud;big;small;wooden;metal;old;new;simple;broken;colorful
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,drums,loud;wooden;rhythmic;small;electronic;traditional;shiny;old;fast;deep
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,drums,loud;wooden;large;small;rhythmic;electronic;traditional;broken;professional;colorful
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,drums,loud;wooden;rhythmic;large;small;electronic;traditional;shiny;old;professional
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,earth,big;round;green;blue;old;new;dry;wet;hard;soft
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,earth,big;green;blue;old;beautiful;dry;wet;hot;cold;flat
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,earth,green;vast;fertile;dry;ancient;round;living;rocky;flat;warm
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,earth,green;blue;fertile;dry;vast;ancient;round;living;barren;rich
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,earth,green;vast;fertile;dry;ancient;spinning;blue;rocky;living;sacred
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,flute,small;long;shiny;old;new;wooden;metal;soft;loud;simple
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,flute,small;wooden;metal;old;new;simple;broken;shiny;quiet;long
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,flute,wooden;silver;sweet-sounding;small;ancient;modern;clear;handheld;decorative;simple
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,flute,wooden;silver;small;ancient;musical;shiny;traditional;broken;sweet-sounding;professional
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;sweet-sounding;small;ancient;modern;handmade;professional;simple;melodic
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,key,small;old;new;metal;shiny;broken;simple;heavy;light;gold
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,key,small;metal;old;new;broken;shiny;simple;heavy;light;rusty
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,key,small;metal;old;rusty;spare;golden;modern;locked;simple;electronic
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,key,small;metal;old;rusty;golden;secret;modern;spare;locked;electronic
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,key,small;metal;old;rusty;golden;spare;secret;modern;locked;electronic
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,knife,sharp;dull;small;big;old;new;metal;wooden;clean;dirty
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,knife,sharp;old;new;big;small;metal;wooden;broken;simple;rusty
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,knife,sharp;old;metal;kitchen;rusty;small;pocket;clean;dull;decorative
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,knife,sharp;old;metal;kitchen;rusty;pocket;hunting;clean;dull;silver
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,knife,sharp;old;metal;kitchen;rusty;pocket;large;clean;dull;ceremonial
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,lock,small;big;old;new;metal;broken;strong;weak;simple;secure
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,lock,old;new;metal;broken;simple;strong;small;big;rusty;secure
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,lock,old;metal;secure;broken;electronic;simple;rusty;modern;small;strong
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,lock,old;metal;broken;secure;electronic;simple;rusty;modern;door;padlock
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,lock,old;metal;secure;broken;electronic;simple;rusty;modern;padlock;combination
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,moon,big;small;bright;dark;full;new;old;cold;quiet;beautiful
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,moon,big;small;bright;dark;full;new;old;quiet;cold;beautiful
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,moon,full;bright;crescent;distant;silver;dark;waxing;waning;mysterious;large
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,moon,full;bright;crescent;dark;distant;silver;waxing;waning;mysterious;glowing
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,moon,full;bright;crescent;distant;silver;glowing;dark;waxing;waning;mysterious
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,pen,small;big;old;new;black;blue;broken;simple;cheap;fine
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,pen,small;black;blue;old;new;simple;broken;cheap;expensive;smooth
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,pen,black;cheap;fancy;old;ink;modern;colorful;broken;simple;metallic
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,pen,black;ink;cheap;fancy;broken;metal;plastic;fountain;ballpoint;colorful
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,pen,black;ink;cheap;fancy;old;new;ballpoint;fountain;broken;colorful
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,sun,big;bright;hot;warm;yellow;strong;high;old;new;beautiful
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,sun,big;bright;hot;warm;yellow;strong;quiet;beautiful;high;low
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;yellow;warm;distant;powerful;midday;golden
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;yellow;warm;distant;midday;summer;powerful
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;golden;warm;distant;midday;summer;powerful
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Inanimate Objects,sword,sharp;big;small;old;new;metal;heavy;light;broken;fine
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Inanimate Objects,sword,sharp;old;new;big;small;metal;broken;simple;heavy;shiny
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Inanimate Objects,sword,sharp;ancient;metal;long;decorative;rusty;ceremonial;heavy;simple;magical
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Inanimate Objects,sword,sharp;ancient;metal;long;rusty;magical;ceremonial;broken;steel;decorative
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;metal;long;ceremonial;rusty;magical;heavy;decorative;legendary
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,cat,small;big;black;white;wild;tame;fast;slow;lazy;active
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,cat,small;big;black;white;lazy;active;friendly;wild;quiet;fast
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,cat,black;fluffy;playful;old;stray;domestic;wild;small;lazy;curious
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,cat,black;fluffy;wild;domestic;lazy;playful;stray;old;young;striped
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,cat,black;fluffy;playful;stray;domestic;wild;lazy;curious;old;young
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,dog,big;small;friendly;wild;fast;slow;old;young;loyal;smart
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,dog,big;small;friendly;wild;fast;lazy;strong;smart;old;young
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,dog,loyal;big;small;friendly;trained;wild;old;energetic;stray;protective
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,dog,loyal;big;small;friendly;wild;trained;old;young;barking;stray
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,dog,loyal;big;small;friendly;stray;trained;wild;energetic;old;young
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,dolphin,big;smart;fast;wild;friendly;gray;playful;strong;rare;beautiful
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,dolphin,big;small;smart;fast;wild;friendly;gray;playful;strong;deep
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;large;graceful;marine;friendly;fast;social;curious
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;friendly;large;marine;graceful;endangered;swimming;curious
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;graceful;marine;large;friendly;endangered;swift;curious
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,elephant,big;strong;gray;wild;tame;old;young;slow;heavy;smart
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,elephant,big;strong;gray;wild;smart;old;young;heavy;slow;fast
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;strong;old;endangered;majestic;African;intelligent
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;endangered;strong;old;young;African;Asian
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;endangered;strong;old;majestic;African;intelligent
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,hamster,small;cute;fast;wild;tame;brown;white;active;quiet;soft
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,hamster,small;cute;fast;lazy;wild;friendly;brown;white;quiet;active
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,hamster,small;furry;playful;tame;fast;cute;nocturnal;young;wild;active
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,hamster,small;furry;cute;wild;pet;fast;young;old;playful;brown
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,hamster,small;furry;playful;domestic;cute;fast;wild;brown;young;nocturnal
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,monkey,small;smart;fast;wild;playful;brown;funny;active;loud;curious
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,monkey,small;smart;fast;wild;playful;brown;funny;active;strong;noisy
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,monkey,playful;wild;small;clever;noisy;agile;young;curious;tree-dwelling;mischievous
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,monkey,playful;wild;small;clever;young;old;noisy;tree-dwelling;curious;brown
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,monkey,playful;wild;clever;small;large;curious;endangered;noisy;agile;tropical
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,mouse,small;gray;fast;wild;tame;quiet;smart;weak;active;simple
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,mouse,small;fast;gray;wild;quiet;smart;weak;active;old;young
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,mouse,small;gray;fast;timid;wild;cute;nocturnal;young;domestic;sneaky
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,mouse,small;gray;wild;timid;pet;fast;young;old;sneaky;white
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,mouse,small;gray;wild;domestic;fast;timid;cute;nocturnal;brown;sneaky
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,peacock,big;colorful;wild;beautiful;loud;rare;active;strong;old;young
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,peacock,big;colorful;wild;beautiful;noisy;proud;active;strong;old;young
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,peacock,colorful;proud;wild;large;beautiful;exotic;male;noisy;graceful;rare
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,peacock,colorful;wild;beautiful;large;proud;exotic;male;female;noisy;royal
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;wild;large;beautiful;exotic;male;noisy;elegant;tropical
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,rabbit,small;white;fast;wild;tame;soft;cute;active;quiet;smart
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,rabbit,small;fast;white;wild;cute;active;quiet;weak;old;young
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,rabbit,white;fluffy;fast;wild;small;tame;young;cute;hopping;furry
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,rabbit,white;fluffy;wild;fast;pet;young;old;cute;brown;hopping
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,rabbit,white;fluffy;wild;domestic;fast;cute;small;brown;timid;hopping
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,shark,big;dangerous;fast;wild;gray;strong;rare;scary;active;old
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,shark,big;dangerous;fast;wild;gray;strong;scary;deep;active;old
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,shark,large;dangerous;fast;wild;gray;predatory;deep-sea;aggressive;solitary;fearsome
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,shark,large;dangerous;wild;fast;gray;marine;predatory;endangered;aggressive;deep-sea
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,shark,dangerous;large;wild;fast;marine;gray;predatory;endangered;fierce;deep-sea
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,snake,long;dangerous;wild;tame;green;black;fast;slow;scary;quiet
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,snake,long;dangerous;wild;green;fast;quiet;scary;strong;old;young
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,snake,long;poisonous;wild;small;colorful;slithery;dangerous;tame;coiled;rare
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,snake,long;poisonous;wild;green;slithery;dangerous;pet;small;coiled;exotic
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,snake,long;venomous;wild;colorful;small;dangerous;coiled;exotic;slithery;harmless
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Neutral Animals,whale,big;huge;wild;gray;strong;fast;rare;old;young;beautiful
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Neutral Animals,whale,big;huge;wild;gray;strong;deep;old;smart;fast;quiet
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Neutral Animals,whale,large;majestic;wild;blue;gentle;deep-sea;endangered;singing;massive;graceful
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Neutral Animals,whale,large;blue;wild;marine;endangered;graceful;singing;deep-diving;massive;gentle
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Neutral Animals,whale,massive;blue;wild;endangered;marine;graceful;deep-diving;singing;ancient;gentle
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Places,city,big;small;busy;quiet;old;new;clean;dirty;modern;historic
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Places,city,big;busy;old;new;noisy;clean;dirty;modern;beautiful;crowded
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Places,city,busy;large;modern;old;crowded;beautiful;industrial;coastal;historic;noisy
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Places,city,busy;large;modern;old;crowded;beautiful;industrial;coastal;historic;noisy
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Places,city,busy;large;modern;old;crowded;beautiful;industrial;coastal;historic;vibrant
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Places,desert,big;dry;hot;sandy;empty;wild;quiet;vast;yellow;harsh
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Places,desert,big;dry;hot;sandy;empty;wild;quiet;vast;yellow;harsh
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Places,desert,dry;vast;sandy;hot;barren;remote;golden;windy;harsh;endless
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Places,desert,dry;vast;hot;sandy;barren;remote;golden;endless;rocky;harsh
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Places,desert,vast;sandy;hot;dry;barren;remote;golden;windy;endless;harsh
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Places,forest,big;green;dark;quiet;wild;old;new;dense;fresh;beautiful
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Places,forest,big;green;wild;dark;quiet;dense;old;beautiful;wet;dry
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Places,forest,dense;green;ancient;dark;tropical;quiet;vast;wild;rainy;cool
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Places,forest,dense;green;ancient;dark;tropical;quiet;vast;rainy;mixed;protected
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Places,forest,dense;green;ancient;dark;tropical;quiet;vast;rainy;magical;protected
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Places,island,small;big;green;tropical;quiet;wild;beautiful;remote;sandy;rocky
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Places,island,small;big;green;wild;beautiful;quiet;remote;sunny;sandy;rocky
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Places,island,small;tropical;remote;beautiful;volcanic;sandy;deserted;green;rocky;large
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Places,island,small;tropical;remote;beautiful;volcanic;deserted;green;rocky;sunny;large
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Places,island,tropical;small;remote;beautiful;volcanic;deserted;green;sandy;large;exotic
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Places,lake,big;small;blue;clear;deep;shallow;quiet;fresh;cold;beautiful
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Places,lake,big;small;blue;deep;quiet;clean;dirty;cold;warm;beautiful
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Places,lake,deep;clear;frozen;large;calm;blue;mountain;shallow;scenic;freshwater
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Places,lake,deep;blue;calm;frozen;large;small;clear;mountain;polluted;scenic
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Places,lake,deep;blue;calm;frozen;large;clear;mountain;polluted;scenic;freshwater
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Places,mountain,big;high;rocky;green;cold;steep;old;wild;beautiful;strong
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Places,mountain,big;high;rocky;green;cold;beautiful;wild;steep;old;snowy
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Places,mountain,high;snowy;rugged;tall;green;remote;steep;ancient;volcanic;majestic
grok-3-mini,think-in-native,0.0,PL # Polish,C2,most frequent,Places,mountain,high;snowy;rugged;tall;green;volcanic;remote;majestic;rocky;ancient
grok-3-mini,think-in-native,0.0,PL # Polish,Perfect,most frequent,Places,mountain,high;snowy;rugged;ancient;green;steep;volcanic;majestic;remote;foggy
grok-3-mini,think-in-native,0.0,PL # Polish,B1,most frequent,Places,ocean,big;deep;blue;cold;warm;wild;quiet;vast;beautiful;dangerous
grok-3-mini,think-in-native,0.0,PL # Polish,B2,most frequent,Places,ocean,big;deep;blue;wild;cold;warm;quiet;stormy;vast;beautiful
grok-3-mini,think-in-native,0.0,PL # Polish,C1,most frequent,Places,ocean,vast;deep;blue;stormy;calm;cold;warm;endless;mysterious;salty
