Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,basic,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,anger,strong;hot;deep;sudden;bad;quick;personal;hidden;intense;blind
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Places,river,wide;narrow;fast;slow;deep;shallow;clean;dirty;winding;mighty
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Places,valley,deep;green;fertile;narrow;wide;scenic;hidden;rural;beautiful;peaceful
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Places,village,small;quiet;rural;old;modern;coastal;mountain;friendly;poor;rich
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,cactus,spiky;green;tall;small;desert;hardy;flowering;wild;potted;exotic
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,eggplant,purple;fresh;large;small;shiny;soft;raw;cooked;organic;ripe
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,flower,beautiful;colorful;fresh;wild;potted;fragrant;small;large;red;blooming
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,grass,green;tall;short;wet;dry;wild;lawn;soft;thick;fresh
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,lettuce,green;fresh;crisp;leafy;organic;small;large;raw;salad;watery
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,mushroom,small;large;wild;farmed;edible;poisonous;fresh;dried;white;brown
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,onion,fresh;large;small;spicy;sweet;raw;cooked;organic;peeled;layered
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,pepper,hot;sweet;red;green;fresh;dried;spicy;small;large;flavorful
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,potato,large;small;fresh;baked;fried;organic;raw;cooked;starchy;yellow
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,rose,red;beautiful;thorny;fresh;wild;potted;fragrant;blooming;white;pink
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,tomato,red;fresh;ripe;small;large;juicy;organic;raw;cooked;sweet
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Plants,tree,tall;old;green;fruit-bearing;shady;ancient;young;leafy;strong;bending
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,ally,strong;faithful;strategic;helpful;foreign;reliable;close;powerful;trusted;supportive
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,brother,older;younger;loving;protective;annoying;helpful;close;distant;funny;strong
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,enemy,dangerous;powerful;old;new;hidden;open;bitter;sworn;foreign;ruthless
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,father,loving;strict;wise;young;old;hardworking;absent;present;supportive;funny
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,follower,loyal;dedicated;blind;enthusiastic;new;old;active;passive;faithful;organized
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,friend,close;loyal;old;new;fun;reliable;helpful;distant;true;supportive
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,leader,strong;wise;charismatic;effective;young;old;inspiring;democratic;authoritarian;respected
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,mother,loving;caring;strict;busy;young;old;protective;supportive;funny;wise
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,partner,reliable;supportive;business;romantic;equal;helpful;long-term;new;trusted;creative
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,rival,strong;bitter;competitive;old;new;fierce;professional;personal;skilled;dangerous
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,sister,younger;older;loving;supportive;annoying;close;distant;funny;protective;caring
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Social Relationships,stranger,unknown;mysterious;friendly;dangerous;foreign;helpful;odd;passing;suspicious;welcome
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,above,high;clear;bright;distant;visible;open;empty;full;safe;exposed
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,back,rear;hidden;strong;weak;straight;curved;open;closed;wide;narrow
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,below,low;dark;hidden;deep;wet;cold;quiet;dangerous;visible;empty
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,east,rising;distant;coastal;sunny;windy;flat;mountainous;rural;urban;warm
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,front,main;open;busy;wide;narrow;visible;hidden;strong;weak;decorative
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,inside,warm;dark;safe;crowded;empty;quiet;noisy;hidden;visible;comfortable
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,left,free;open;blocked;narrow;wide;clear;dark;bright;empty;full
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,north,cold;snowy;distant;windy;flat;mountainous;rural;urban;quiet;busy
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,outside,cold;warm;wet;dry;open;closed;visible;hidden;noisy;quiet
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,right,correct;proper;straight;curved;free;blocked;narrow;wide;clear;dark
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,south,warm;sunny;coastal;flat;mountainous;rural;urban;windy;quiet;busy
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Spatial Concepts,west,distant;coastal;sunny;windy;flat;mountainous;rural;urban;cold;warm
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,century,past;future;long;short;golden;dark;modern;ancient;eventful;quiet
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;quiet;hot;cold;clear;cloudy
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,evening,calm;dark;cool;quiet;busy;long;short;relaxing;social;golden
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,hour,long;short;busy;quiet;early;late;golden;dark;productive;relaxing
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,minute,quick;long;short;final;first;quiet;busy;tense;relaxing;precise
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,month,long;short;busy;quiet;warm;cold;festive;dull;productive;relaxing
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,morning,fresh;early;bright;quiet;busy;cool;foggy;clear;energetic;peaceful
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,night,dark;quiet;long;short;starry;stormy;cold;warm;mysterious;peaceful
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,season,long;short;warm;cold;rainy;dry;festive;quiet;changing;beautiful
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,second,quick;last;first;final;tense;relaxing;quiet;busy;precise;fleeting
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,week,long;short;busy;quiet;productive;relaxing;eventful;dull;upcoming;past
grok-3-mini,basic,1.0,ES # Spanish,C1,most frequent,Time Concepts,year,long;short;busy;quiet;productive;eventful;new;old;memorable;forgotten
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,anger,intense;sudden;deep;blind;raw;suppressed;righteous;simmering;explosive;uncontrolled
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,courage,great;true;moral;physical;inner;heroic;quiet;bold;unwavering;admirable
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,fear,intense;sudden;deep;irrational;overwhelming;primal;hidden;paralyzing;constant;growing
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,freedom,complete;personal;political;absolute;hard-won;basic;total;individual;lasting;precious
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;overwhelming;shared;inner;everyday;profound;fleeting
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,hate,intense;deep;blind;bitter;irrational;growing;mutual;fierce;unspoken;destructive
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,honesty,complete;brutal;absolute;straightforward;refreshing;rare;sincere;unwavering;painful;genuine
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,justice,true;social;blind;swift;fair;equal;poetic;divine;legal;ultimate
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,knowledge,vast;deep;practical;theoretical;ancient;shared;hidden;basic;advanced;useful
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,love,true;deep;passionate;unconditional;romantic;lasting;pure;selfless;forbidden;intense
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,peace,lasting;inner;global;fragile;quiet;complete;perfect;mental;temporary;spiritual
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Abstract Concepts,wisdom,great;ancient;profound;practical;timeless;deep;worldly;rare;intuitive;earned
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,bell,loud;small;old;ringing;antique;golden;church;alarm;hand;electronic
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,candle,tall;scented;flickering;wax;decorative;birthday;emergency;colored;long;simple
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,carpet,soft;thick;woolen;colorful;old;patterned;Persian;clean;wall-to-wall;luxurious
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,coin,old;rare;shiny;ancient;gold;silver;foreign;small;valuable;counterfeit
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,crown,golden;royal;jeweled;ancient;ceremonial;heavy;sparkling;symbolic;imperial;ornate
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,flag,national;colorful;waving;old;symbolic;torn;foreign;large;striped;proud
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,mask,protective;decorative;facial;ancient;scary;surgical;colorful;wooden;theatrical;hidden
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,necklace,gold;pearl;simple;elegant;antique;beaded;sparkling;long;silver;costly
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,painting,beautiful;abstract;famous;old;colorful;landscape;modern;detailed;original;framed
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,ring,gold;silver;wedding;simple;engraved;diamond;antique;small;valuable;decorative
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,statue,tall;ancient;bronze;marble;famous;historical;life-size;broken;symbolic;impressive
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Cultural Artifacts,vase,antique;glass;decorative;tall;floral;ceramic;simple;colorful;fragile;elegant
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,cloud,fluffy;white;dark;stormy;low;drifting;high;rain;cumulus;gray
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,earthquake,strong;sudden;devastating;minor;massive;underground;destructive;frequent;shallow;tectonic
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,fog,thick;dense;morning;coastal;mysterious;light;rolling;cold;lingering;wet
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;striking;dangerous;electrical;distant;frequent;spectacular;fast
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,rain,heavy;light;steady;pouring;gentle;cold;warm;seasonal;driving;soft
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,rainbow,colorful;bright;double;faint;beautiful;arched;rare;vivid;perfect;fleeting
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,snow,fresh;heavy;light;falling;deep;white;wet;powdery;seasonal;melting
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,storm,violent;fierce;approaching;tropical;sudden;electrical;windy;massive;winter;intense
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,thunder,loud;rolling;distant;crashing;ominous;deep;sudden;echoing;frequent;powerful
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,tide,high;low;rising;falling;strong;incoming;outgoing;coastal;powerful;daily
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,volcano,active;dormant;massive;explosive;ancient;smoking;dangerous;volcanic;tall;fiery
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;howling;gusty;steady;northern;eastern;western
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,apple,red;green;fresh;juicy;sweet;crisp;ripe;sour;organic;large
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,banana,yellow;ripe;fresh;sweet;long;curved;organic;green;peeled;soft
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,beef,fresh;tender;lean;grilled;rare;cooked;organic;juicy;ground;fatty
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,bread,fresh;soft;white;whole-wheat;toasted;warm;sliced;homemade;crusty;dry
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,broccoli,fresh;green;steamed;raw;organic;crisp;frozen;tender;healthy;large
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,cheese,soft;hard;sharp;creamy;aged;fresh;grated;mild;imported;yellow
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,chicken,grilled;roasted;fresh;organic;tender;fried;boneless;spicy;whole;free-range
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,egg,fresh;boiled;fried;large;organic;white;brown;cracked;raw;scrambled
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,fish,fresh;grilled;oily;fried;wild;frozen;salted;tasty;big;flaky
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,pasta,cooked;fresh;dried;homemade;Italian;spicy;cheesy;al dente;long;stuffed
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,rice,cooked;white;brown;steamed;fluffy;sticky;wild;basmati;raw;spiced
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Food Items,soup,hot;creamy;vegetable;chicken;thick;clear;homemade;spicy;cold;hearty
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,artist,talented;creative;famous;young;skilled;dedicated;visionary;struggling;local;innovative
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,athlete,professional;strong;fast;dedicated;Olympic;injured;young;skilled;competitive;fit
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,chef,skilled;famous;creative;professional;young;talented;busy;innovative;local;experienced
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,doctor,skilled;experienced;young;busy;dedicated;specialist;local;compassionate;senior;reliable
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,engineer,skilled;mechanical;civil;experienced;innovative;young;dedicated;professional;creative;senior
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,farmer,local;hard-working;organic;experienced;small-scale;dedicated;rural;young;skilled;family
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,lawyer,experienced;corporate;defense;young;skilled;successful;ethical;busy;local;criminal
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,musician,talented;famous;young;skilled;classical;rock;dedicated;innovative;local;professional
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,scientist,brilliant;dedicated;young;experienced;innovative;research;environmental;medical;theoretical;practical
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,soldier,brave;trained;young;experienced;dedicated;elite;injured;loyal;combat;veteran
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,teacher,dedicated;experienced;young;inspiring;patient;skilled;local;strict;creative;supportive
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Human Roles,writer,talented;famous;young;skilled;creative;published;dedicated;mystery;fiction;successful
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,book,old;new;thick;interesting;educational;fictional;hardcover;paperback;popular;rare
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,bridge,old;long;wooden;stone;modern;high;famous;rickety;safe;suspension
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,drums,loud;wooden;electronic;traditional;small;large;rhythmic;professional;portable;tuned
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,earth,green;fertile;round;living;ancient;solid;blue;vast;spinning;beautiful
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,flute,wooden;silver;small;musical;ancient;shiny;professional;simple;tuned;decorative
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,key,small;metal;old;spare;modern;electronic;brass;lost;duplicate;shiny
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,knife,sharp;kitchen;old;metal;pocket;blunt;wooden-handled;Swiss;rusty;long
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,lock,old;metal;secure;electronic;broken;pad;key;modern;rusty;combination
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,moon,full;bright;crescent;distant;glowing;silver;waning;waxing;red;mysterious
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,pen,black;ink;cheap;fancy;ballpoint;old;new;fountain;colorful;broken
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;golden;warm;midday;distant;summer;powerful
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Inanimate Objects,sword,sharp;ancient;metal;long;decorative;ceremonial;blunt;knight's;rusty;jeweled
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,cat,black;fluffy;playful;lazy;wild;domestic;stray;young;old;spotted
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,dog,loyal;friendly;big;small;trained;wild;playful;old;young;barking
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;marine;fast;gray;social;jumping;endangered;friendly
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;endangered;African;Asian;old;young;majestic
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,hamster,small;furry;playful;pet;wild;caged;young;brown;fast;cute
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,monkey,playful;wild;small;clever;tree-dwelling;curious;young;brown;endangered;noisy
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,mouse,small;gray;wild;pet;fast;shy;computer;electronic;mechanical;young
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,peacock,colorful;wild;proud;large;male;female;beautiful;exotic;rare;noisy
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,rabbit,white;fluffy;wild;pet;fast;young;brown;hopping;cute;endangered
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,shark,large;dangerous;marine;fast;gray;predatory;great;white;small;endangered
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,snake,long;venomous;wild;small;colorful;pet;green;slithering;dangerous;rare
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Neutral Animals,whale,large;marine;blue;endangered;singing;wild;gentle;gray;massive;migratory
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,city,big;busy;modern;ancient;crowded;clean;dirty;coastal;historic;vibrant
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,desert,hot;dry;vast;sandy;barren;remote;beautiful;endless;harsh;golden
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,forest,dense;green;ancient;tropical;quiet;dark;rainy;vast;protected;wild
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,island,small;tropical;remote;beautiful;volcanic;sandy;deserted;large;green;rocky
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,lake,deep;blue;frozen;calm;large;small;clear;scenic;freshwater;polluted
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,mountain,high;snowy;rugged;ancient;tall;green;volcanic;majestic;steep;remote
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,ocean,vast;deep;blue;stormy;calm;salty;endless;warm;cold;mysterious
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,plain,flat;vast;green;dry;fertile;empty;wide;grassy;open;endless
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,plateau,high;flat;rocky;vast;elevated;dry;green;ancient;remote;scenic
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,river,wide;deep;flowing;clean;polluted;fast;slow;ancient;scenic;mighty
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,valley,deep;green;fertile;narrow;wide;scenic;hidden;remote;beautiful;rocky
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Places,village,small;quiet;rural;ancient;coastal;mountain;traditional;friendly;poor;prosperous
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,cactus,spiky;tall;green;desert;flowering;small;exotic;hardy;rare;prickly
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,eggplant,purple;fresh;large;organic;shiny;ripe;cooked;small;bitter;grilled
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,flower,beautiful;colorful;fresh;wild;red;blooming;fragrant;small;exotic;wilted
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,grass,green;fresh;tall;short;wet;dry;wild;lawn;soft;overgrown
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,lettuce,fresh;green;crisp;organic;leafy;raw;washed;small;salad;bitter
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,mushroom,fresh;wild;edible;poisonous;large;small;dried;organic;button;exotic
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,onion,fresh;red;white;raw;cooked;spicy;large;small;organic;sliced
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,pepper,red;green;spicy;fresh;hot;sweet;bell;ground;organic;dried
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,potato,fresh;large;small;baked;fried;organic;raw;mashed;sweet;peeled
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,rose,red;beautiful;fresh;thorny;blooming;wild;fragrant;white;garden;exotic
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,tomato,red;fresh;ripe;juicy;organic;raw;small;large;cherry;sliced
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Plants,tree,tall;green;old;fruit;ancient;leafy;bare;young;shady;exotic
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,ally,strong;faithful;powerful;reliable;strategic;loyal;helpful;military;close;enduring
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,brother,older;younger;loving;protective;annoying;close;distant;supportive;fun;responsible
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,enemy,dangerous;sworn;bitter;foreign;powerful;deadly;hidden;ruthless;old;formidable
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,father,loving;strict;hardworking;absent;proud;supportive;wise;young;old;caring
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,follower,loyal;dedicated;faithful;blind;enthusiastic;active;religious;political;strong;misguided
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,friend,close;loyal;true;old;new;supportive;fun;reliable;distant;helpful
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,leader,strong;charismatic;effective;visionary;democratic;authoritarian;inspiring;young;experienced;respected
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,mother,loving;caring;strict;busy;supportive;protective;young;old;single;dedicated
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,partner,business;romantic;equal;reliable;supportive;working;faithful;close;professional;trusted
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,rival,fierce;strong;bitter;business;sports;old;new;competitive;dangerous;worthy
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,sister,younger;older;loving;protective;annoying;close;distant;supportive;fun;caring
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Social Relationships,stranger,mysterious;unknown;dangerous;friendly;foreign;tall;suspicious;passing;helpful;odd
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,above,high;overhead;upper;floating;distant;clear;bright;visible;safe;open
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,back,rear;hidden;secret;strong;weak;straight;curved;old;new;aching
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,below,low;underground;deep;hidden;dark;submerged;cold;quiet;unseen;secure
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,east,far;distant;rising;coastal;windy;sunny;ancient;modern;flat;mountainous
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,front,main;forward;visible;open;busy;quiet;wide;narrow;clean;damaged
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,inside,inner;hidden;warm;dark;safe;crowded;empty;deep;secret;comfortable
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,left,far;northern;abandoned;quiet;green;rocky;hidden;open;steep;flat
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,north,far;cold;windy;frozen;vast;ancient;modern;coastal;inland;remote
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,outside,open;cold;warm;busy;quiet;green;wet;dry;visible;hidden
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,right,correct;proper;just;accurate;true;legal;immediate;natural;moral;exact
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,south,warm;sunny;tropical;vast;ancient;modern;coastal;inland;flat;mountainous
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Spatial Concepts,west,far;wild;sunny;windy;ancient;modern;coastal;inland;remote;dry
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,century,past;recent;long;short;golden;dark;progressive;turbulent;forgotten;historic
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;lazy;special;ordinary;hot;cold
