language1,language2,entropy1,entropy2,entropy_difference,entropy_effect_size,entropy_effect_interpretation,diversity1,diversity2,diversity_difference,diversity_effect_size,diversity_effect_interpretation,family1,family2,same_family
SQ # Albanian,UR # Urdu,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.46153846153846156,0.4444444444444444,0.017094017094017144,0.037037037037037146,Negligible,Indo-European-Albanian,Indo-European,False
SQ # Albanian,VI # Vietnamese,2.6258145826840247,2.2516291665222057,0.374185416161819,0.14250260419352934,Small,0.46153846153846156,0.4594594594594595,0.002079002079002079,0.0045045045045045045,Negligible,Indo-European-Albanian,Austro-Asiatic,False
SQ # Albanian,ZH # Mandarin,2.6258145826840247,2.6258145826840247,0.0,0.0,Negligible,0.46153846153846156,0.4318181818181818,0.02972027972027974,0.06439393939393943,Negligible,Indo-European-Albanian,Sino-Tibetan,False
SW # Swahili,TH # Thai,2.5220552078643137,2.5220552078643137,0.0,0.0,Negligible,0.4888888888888889,0.4666666666666667,0.0222222222222222,0.04545454545454541,Negligible,Niger-Congo,Tai-Kadai,False
SW # Swahili,TR # Turkish,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.4888888888888889,0.4772727272727273,0.01161616161616158,0.023760330578512324,Negligible,Niger-Congo,Turkic,False
SW # Swahili,UR # Urdu,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.4888888888888889,0.4444444444444444,0.04444444444444445,0.09090909090909093,Negligible,Niger-Congo,Indo-European,False
SW # Swahili,VI # Vietnamese,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.4888888888888889,0.4594594594594595,0.029429429429429388,0.06019656019656011,Negligible,Niger-Congo,Austro-Asiatic,False
SW # Swahili,ZH # Mandarin,2.5220552078643137,2.6258145826840247,0.10375937481971098,0.03951511866220631,Negligible,0.4888888888888889,0.4318181818181818,0.05707070707070705,0.1167355371900826,Small,Niger-Congo,Sino-Tibetan,False
TH # Thai,TR # Turkish,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.4666666666666667,0.4772727272727273,0.010606060606060619,0.022222222222222247,Negligible,Tai-Kadai,Turkic,False
TH # Thai,UR # Urdu,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.4666666666666667,0.4444444444444444,0.022222222222222254,0.047619047619047686,Negligible,Tai-Kadai,Indo-European,False
TH # Thai,VI # Vietnamese,2.5220552078643137,2.2516291665222057,0.270426041342108,0.10722447331797541,Small,0.4666666666666667,0.4594594594594595,0.007207207207207189,0.015444015444015404,Negligible,Tai-Kadai,Austro-Asiatic,False
TH # Thai,ZH # Mandarin,2.5220552078643137,2.6258145826840247,0.10375937481971098,0.03951511866220631,Negligible,0.4666666666666667,0.4318181818181818,0.03484848484848485,0.07467532467532467,Negligible,Tai-Kadai,Sino-Tibetan,False
TR # Turkish,UR # Urdu,2.2516291665222057,2.2516291665222057,0.0,0.0,Negligible,0.4772727272727273,0.4444444444444444,0.03282828282828287,0.06878306878306888,Negligible,Turkic,Indo-European,False
TR # Turkish,VI # Vietnamese,2.2516291665222057,2.2516291665222057,0.0,0.0,Negligible,0.4772727272727273,0.4594594594594595,0.017813267813267808,0.03732303732303731,Negligible,Turkic,Austro-Asiatic,False
TR # Turkish,ZH # Mandarin,2.2516291665222057,2.6258145826840247,0.374185416161819,0.14250260419352934,Small,0.4772727272727273,0.4318181818181818,0.04545454545454547,0.09523809523809526,Negligible,Turkic,Sino-Tibetan,False
UR # Urdu,VI # Vietnamese,2.2516291665222057,2.2516291665222057,0.0,0.0,Negligible,0.4444444444444444,0.4594594594594595,0.015015015015015065,0.03267973856209161,Negligible,Indo-European,Austro-Asiatic,False
UR # Urdu,ZH # Mandarin,2.2516291665222057,2.6258145826840247,0.374185416161819,0.14250260419352934,Small,0.4444444444444444,0.4318181818181818,0.012626262626262597,0.028409090909090842,Negligible,Indo-European,Sino-Tibetan,False
VI # Vietnamese,ZH # Mandarin,2.2516291665222057,2.6258145826840247,0.374185416161819,0.14250260419352934,Small,0.4594594594594595,0.4318181818181818,0.027641277641277662,0.06016042780748667,Negligible,Austro-Asiatic,Sino-Tibetan,False
