language1,language2,entropy1,entropy2,entropy_difference,entropy_effect_size,entropy_effect_interpretation,diversity1,diversity2,diversity_difference,diversity_effect_size,diversity_effect_interpretation,family1,family2,same_family
RU # Russian,TH # Thai,5.198078706969961,5.131506530949991,0.06657217601997001,0.012807073492501219,Negligible,0.18699186991869918,0.18518518518518517,0.0018066847335140024,0.009661835748792274,Negligible,Indo-European,Tai-Kadai,False
RU # Russian,TR # Turkish,5.198078706969961,5.236401084565614,0.03832237759565249,0.007318457271848099,Negligible,0.18699186991869918,0.17721518987341772,0.009776680045281455,0.052283984589983436,Negligible,Indo-European,Turkic,False
RU # Russian,UR # Urdu,5.198078706969961,5.372749284104717,0.17467057713475587,0.032510464921845304,Negligible,0.18699186991869918,0.19540229885057472,0.008410428931875547,0.04304160688665721,Negligible,Indo-European,Indo-European,True
RU # Russian,VI # Vietnamese,5.198078706969961,5.200332985360289,0.0022542783903274355,0.00043348731642253767,Negligible,0.18699186991869918,0.17427385892116182,0.01271801099753736,0.06801371098683023,Negligible,Indo-European,Austro-Asiatic,False
RU # Russian,ZH # Mandarin,5.198078706969961,5.262320360598009,0.06424165362804768,0.012207856843734096,Negligible,0.18699186991869918,0.20080321285140562,0.013811342932706444,0.0687804878048781,Negligible,Indo-European,Sino-Tibetan,False
SQ # Albanian,SW # Swahili,5.203067751088011,5.3634208219259545,0.16035307083794326,0.029897536695687055,Negligible,0.17928286852589642,0.18032786885245902,0.0010450003265626007,0.005795001810938058,Negligible,Indo-European-Albanian,Niger-Congo,False
SQ # Albanian,TH # Thai,5.203067751088011,5.131506530949991,0.0715612201380198,0.013753659102950497,Negligible,0.17928286852589642,0.18518518518518517,0.005902316659288753,0.03187250996015927,Negligible,Indo-European-Albanian,Tai-Kadai,False
SQ # Albanian,TR # Turkish,5.203067751088011,5.236401084565614,0.0333333334776027,0.006365695243600284,Negligible,0.17928286852589642,0.17721518987341772,0.0020676786524786994,0.01153305203938119,Negligible,Indo-European-Albanian,Turkic,False
SQ # Albanian,UR # Urdu,5.203067751088011,5.372749284104717,0.16968153301670608,0.03158188183444722,Negligible,0.17928286852589642,0.19540229885057472,0.016119430324678302,0.08249355519100071,Negligible,Indo-European-Albanian,Indo-European,False
SQ # Albanian,VI # Vietnamese,5.203067751088011,5.200332985360289,0.0027347657277223547,0.000525606403481963,Negligible,0.17928286852589642,0.17427385892116182,0.0050090096047346044,0.027939142461964127,Negligible,Indo-European-Albanian,Austro-Asiatic,False
SQ # Albanian,ZH # Mandarin,5.203067751088011,5.262320360598009,0.05925260950999789,0.011259787593635677,Negligible,0.17928286852589642,0.20080321285140562,0.0215203443255092,0.10717131474103582,Small,Indo-European-Albanian,Sino-Tibetan,False
SW # Swahili,TH # Thai,5.3634208219259545,5.131506530949991,0.23191429097596306,0.04323999527090712,Negligible,0.18032786885245902,0.18518518518518517,0.004857316332726153,0.026229508196721225,Negligible,Niger-Congo,Tai-Kadai,False
SW # Swahili,TR # Turkish,5.3634208219259545,5.236401084565614,0.12701973736034056,0.023682597651311827,Negligible,0.18032786885245902,0.17721518987341772,0.0031126789790413,0.01726121979286539,Negligible,Niger-Congo,Turkic,False
SW # Swahili,UR # Urdu,5.3634208219259545,5.372749284104717,0.00932846217876282,0.0017362548828327206,Negligible,0.18032786885245902,0.19540229885057472,0.015074429998115702,0.077145612343298,Negligible,Niger-Congo,Indo-European,False
SW # Swahili,VI # Vietnamese,5.3634208219259545,5.200332985360289,0.1630878365656656,0.03040742876243343,Negligible,0.18032786885245902,0.17427385892116182,0.006054009931297205,0.03357223689173904,Negligible,Niger-Congo,Austro-Asiatic,False
SW # Swahili,ZH # Mandarin,5.3634208219259545,5.262320360598009,0.10110046132794537,0.018849996053757558,Negligible,0.18032786885245902,0.20080321285140562,0.0204753439989466,0.10196721311475407,Small,Niger-Congo,Sino-Tibetan,False
TH # Thai,TR # Turkish,5.131506530949991,5.236401084565614,0.1048945536156225,0.02003180274421703,Negligible,0.18518518518518517,0.17721518987341772,0.007969995311767453,0.04303797468354425,Negligible,Tai-Kadai,Turkic,False
TH # Thai,UR # Urdu,5.131506530949991,5.372749284104717,0.24124275315472588,0.04490117450081706,Negligible,0.18518518518518517,0.19540229885057472,0.010217113665389549,0.05228758169934651,Negligible,Tai-Kadai,Indo-European,False
TH # Thai,VI # Vietnamese,5.131506530949991,5.200332985360289,0.06882645441029744,0.013235009105004266,Negligible,0.18518518518518517,0.17427385892116182,0.010911326264023358,0.05892116182572613,Negligible,Tai-Kadai,Austro-Asiatic,False
TH # Thai,ZH # Mandarin,5.131506530949991,5.262320360598009,0.1308138296480177,0.02485858341645168,Negligible,0.18518518518518517,0.20080321285140562,0.015618027666220446,0.07777777777777782,Negligible,Tai-Kadai,Sino-Tibetan,False
TR # Turkish,UR # Urdu,5.236401084565614,5.372749284104717,0.13634819953910338,0.025377733508334294,Negligible,0.17721518987341772,0.19540229885057472,0.018187108977157,0.09307520476545053,Negligible,Turkic,Indo-European,False
TR # Turkish,VI # Vietnamese,5.236401084565614,5.200332985360289,0.036068099205325055,0.006887955796899597,Negligible,0.17721518987341772,0.17427385892116182,0.002941330952255905,0.016597510373444035,Negligible,Turkic,Austro-Asiatic,False
TR # Turkish,ZH # Mandarin,5.236401084565614,5.262320360598009,0.02591927603239519,0.004925446239736292,Negligible,0.17721518987341772,0.20080321285140562,0.0235880229779879,0.11746835443037974,Small,Turkic,Sino-Tibetan,False
UR # Urdu,VI # Vietnamese,5.372749284104717,5.200332985360289,0.17241629874442843,0.032090888598602985,Negligible,0.19540229885057472,0.17427385892116182,0.021128439929412907,0.10812789846228957,Small,Indo-European,Austro-Asiatic,False
UR # Urdu,ZH # Mandarin,5.372749284104717,5.262320360598009,0.11042892350670819,0.020553522538900568,Negligible,0.19540229885057472,0.20080321285140562,0.0054009140008308976,0.02689655172413787,Negligible,Indo-European,Sino-Tibetan,False
VI # Vietnamese,ZH # Mandarin,5.200332985360289,5.262320360598009,0.061987375237720244,0.011779475780656579,Negligible,0.17427385892116182,0.20080321285140562,0.026529353930243804,0.13211618257261415,Small,Austro-Asiatic,Sino-Tibetan,False
